row ID	feature_group	mz	annotated	max_area	clique_id	MS2_isf_id	rt	rt_group	annotated_grp
5925	128	438.19696	has MS2	1427000	143783_10	-5925	9.932	596	filtered
5927	69	471.30836	chimeric MS2	915000	143786_5	-5927	9.932	596	filtered
5928	-5928	534.3461	chimeric MS2	745900	-5928	-5928	9.9403	596	filtered
5929	-5929	330.25156	no	498600	-5929	-5929	9.8973	594	filtered
5930	69	466.35288	has MS2	4403000	143787_5	303	9.9403	596	filtered
5931	-5931	481.29869	chimeric MS2	394100	-5931	431	9.9472	597	filtered
5932	-5932	393.83123	no	1749000	-5932	-5932	9.9078	594	filtered
5933	69	413.30512	chimeric MS2	1097000	143787_5	303	9.9403	596	annotated
5934	69	395.29457	has MS2	1959000	143787_5	303	9.932	596	Unannotated
5935	-5935	457.32965	no	1021000	-5935	-5935	9.9375	596	Unannotated
5936	69	467.35633	chimeric MS2	1286000	143787_5	-5936	9.9403	596	filtered
5937	231	417.33645	chimeric MS2	740600	143788_2	304	9.9461	597	filtered
5938	69	431.31568	chimeric MS2	1170000	143787_5	-5938	9.9403	596	filtered
5939	-5939	409.25652	chimeric MS2	485000	-5939	431	9.932	596	filtered
5940	231	435.24821	chimeric MS2	793100	143788_2	-5940	9.9461	597	filtered
5943	223	452.37361	chimeric MS2	700700	-5943	-5943	9.9461	597	Unannotated
5944	-5944	297.24249	yes	1827000	-5944	37	9.9472	597	annotated
5945	223	347.17309	chimeric MS2	389000	-5945	-5945	9.9472	597	filtered
5946	223	326.1945	no	364000	-5946	-5946	9.9461	597	filtered
5947	223	325.1912	has MS2	1401000	-5947	-5947	9.9403	596	filtered
5948	-5948	427.30554	chimeric MS2	583800	-5948	305	9.932	596	filtered
5949	85	280.23524	has MS2	651200	143792_7	-5949	9.9472	597	filtered
5950	-5950	399.32584	chimeric MS2	443300	-5950	304	9.9461	597	filtered
5951	-5951	503.37089	chimeric MS2	494400	-5951	-5951	9.9375	596	filtered
5952	85	357.27871	no	989300	143792_7	-5952	9.9539	597	redundant
5953	85	279.23195	yes	3337000	143792_7	37	9.9472	597	annotated
5954	85	338.23834	has MS2	4522000	143792_7	-5954	9.9472	597	filtered
5955	85	315.25305	has MS2	932500	143792_7	-5955	9.9472	597	redundant
5956	85	337.23504	has MS2	22750000	143792_7	-5956	9.9547	597	redundant
5957	85	359.21672	no	616500	143792_7	305	9.9547	597	redundant
5958	-5958	385.34256	no	4075000	-5958	-5958	9.9699	598	filtered
5959	-5959	522.35223	yes	744100	-5959	-5959	9.9403	596	filtered
5960	-5960	468.36857	no	3819000	-5960	-5960	9.9547	597	filtered
5962	-5962	374.29024	chimeric MS2	1578000	-5962	-5962	9.9547	597	filtered
5963	-5963	413.28755	chimeric MS2	576100	-5963	-5963	9.9616	598	filtered
5964	-5964	499.33959	chimeric MS2	897500	-5964	-5964	9.9539	597	filtered
5965	-5965	534.25475	chimeric MS2	529700	-5965	-5965	9.9691	598	filtered
5966	-5966	193.17488	no	998900	-5966	-5966	9.9699	598	filtered
5967	-5967	386.34593	no	821400	-5967	-5967	9.9699	598	filtered
5968	774	443.30053	chimeric MS2	430100	143793_2	-5968	9.9691	598	filtered
5969	-5969	517.38682	chimeric MS2	688500	-5969	-5969	9.9781	599	filtered
5970	-5970	409.29497	has MS2	1492000	-5970	-5970	9.9691	598	filtered
5971	774	465.28305	chimeric MS2	577200	143793_2	-5971	9.9691	598	filtered
5973	-5973	371.25817	chimeric MS2	1490000	-5973	-5973	9.9771	599	Unannotated
5974	-5974	480.35319	no	861500	-5974	-5974	9.9616	598	filtered
5975	102	167.07027	has MS2	1869000	143794_4	38	9.9848	599	filtered
5976	102	105.03343	has MS2	3502000	143794_4	38	9.9848	599	filtered
5977	102	118.06509	yes	1289000	143794_4	-5977	9.9848	599	filtered
5978	102	123.04403	chimeric MS2	582700	143794_4	-5978	9.9942	600	filtered
5979	-5979	242.28428	chimeric MS2	256300	-5979	-5979	9.9472	597	filtered
5980	-5980	298.27416	chimeric MS2	703600	-5980	-5980	9.9771	599	filtered
5981	-5981	469.29279	chimeric MS2	707500	-5981	-5981	9.9942	600	Unannotated
5982	250	457.30396	chimeric MS2	834600	143795_2	-5982	9.9929	600	filtered
5983	250	317.21121	chimeric MS2	606400	143795_2	-5983	9.9929	600	filtered
5985	76	435.34702	chimeric MS2	602300	143796_5	-5985	10.0028	600	filtered
5986	76	374.27754	chimeric MS2	592700	143797_3	306	10.0028	600	filtered
5987	76	355.26352	yes	2186000	143796_5	-5987	10.0028	600	annotated
5988	76	373.27385	yes	2211000	143796_5	-5988	10.0028	600	annotated
5989	76	322.2742	yes	826600	143797_3	-5989	10.0002	600	annotated
5990	145	371.33503	has MS2	482000	143798_2	-5990	10.0002	600	filtered
5991	-5991	362.26673	no	689900	-5991	-5991	10.0002	600	filtered
5992	76	356.26664	chimeric MS2	611000	143797_3	306	10.0028	600	filtered
5994	-5994	531.32965	chimeric MS2	457900	-5994	-5994	9.9929	600	Unannotated
5995	145	370.33171	has MS2	1839000	143798_2	307	9.9929	600	filtered
5996	-5996	195.13798	yes	1006000	-5996	-5996	10.0002	600	filtered
5997	-5997	256.22716	chimeric MS2	243500	-5997	307	9.9929	600	filtered
5998	292	517.35026	chimeric MS2	685900	143799_2	-5998	10.0074	600	Unannotated
5999	-5999	413.26701	chimeric MS2	427000	-5999	-5999	10.0106	601	filtered
6000	292	408.31098	chimeric MS2	666000	143799_2	-6000	10.0146	601	filtered
6001	818	359.21673	chimeric MS2	727600	143800_2	-6001	10.0146	601	filtered
6002	817	457.32979	has MS2	1505000	143801_2	-6002	10.0191	601	filtered
6003	-6003	280.23529	chimeric MS2	499400	-6003	-6003	10.0215	601	filtered
6004	817	458.33256	chimeric MS2	523800	143801_2	-6004	10.0268	602	filtered
6005	818	332.27963	no	1019000	143800_2	-6005	10.0146	601	filtered
6007	752	452.3736	chimeric MS2	556600	143802_2	-6007	10.0268	602	filtered
6008	752	399.32589	chimeric MS2	762600	143802_2	-6008	10.0268	602	filtered
6009	342	312.15951	has MS2	3062000	143803_3	-6009	10.0347	602	annotated
6010	-6010	243.94168	chimeric MS2	414200	-6010	-6010	10.0426	603	filtered
6011	342	314.17515	chimeric MS2	1120000	143803_3	-6011	10.0347	602	Unannotated
6012	-6012	149.05972	chimeric MS2	534200	-6012	-6012	10.0296	602	filtered
6013	342	339.2506	chimeric MS2	1342000	143803_3	-6013	10.0215	601	Unannotated
6014	342	437.32619	chimeric MS2	580100	-6014	-6014	10.0296	602	filtered
6015	803	387.2516	has MS2	858700	143805_2	-6015	10.0426	603	Unannotated
6016	-6016	412.32715	chimeric MS2	403000	-6016	-6016	10.0426	603	filtered
6019	-6019	268.26348	chimeric MS2	552700	-6019	-6019	10.0375	602	filtered
6020	-6020	307.22427	no	798400	-6020	-6020	10.0503	603	filtered
6021	438	647.44965	has MS2	843200	-6021	432	10.0375	602	filtered
6022	-6022	417.3364	chimeric MS2	734200	-6022	-6022	10.0268	602	filtered
6023	803	329.24757	has MS2	598600	143805_2	-6023	10.0426	603	Unannotated
6024	438	335.21937	has MS2	30890000	143807_7	432	10.0375	602	redundant
6025	438	277.21624	yes	7006000	143807_7	-6025	10.0375	602	annotated
6026	438	295.2269	has MS2	5703000	143807_7	-6026	10.0375	602	annotated
6027	438	357.20129	chimeric MS2	1397000	143807_7	-6027	10.0375	602	redundant
6028	-6028	198.18526	yes	2473000	-6028	-6028	10.0426	603	filtered
6029	438	336.22271	has MS2	5900000	143807_7	-6029	10.0375	602	filtered
6030	438	278.21958	has MS2	1635000	143807_7	-6030	10.0375	602	filtered
6031	438	296.23016	has MS2	1265000	143807_7	-6031	10.0375	602	filtered
6032	-6032	407.27928	chimeric MS2	740300	-6032	-6032	10.0146	601	Unannotated
6033	-6033	545.34503	no	2170000	-6033	-6033	10.0146	601	filtered
6036	-6036	347.25762	no	408400	-6036	-6036	10.0426	603	filtered
6037	-6037	371.25812	chimeric MS2	466300	-6037	-6037	10.0503	603	Unannotated
6038	-6038	517.38705	chimeric MS2	1212000	-6038	-6038	10.0503	603	filtered
6039	-6039	429.2615	chimeric MS2	823000	-6039	-6039	10.0503	603	Unannotated
6040	438	337.22595	no	637800	-6040	-6040	10.0375	602	filtered
6041	438	351.19323	chimeric MS2	707700	-6041	-6041	10.0375	602	filtered
6042	-6042	456.35337	chimeric MS2	587200	-6042	-6042	10.0524	603	filtered
6048	-6048	444.33203	no	619700	-6048	-6048	10.0524	603	filtered
6052	-6052	301.29314	no	669800	-6052	-6052	10.0524	603	filtered
6053	489	284.29492	chimeric MS2	868500	143810_5	-6053	10.0452	603	filtered
6056	-6056	497.32379	chimeric MS2	861600	-6056	-6056	10.0586	604	filtered
6057	-6057	408.33208	chimeric MS2	488300	-6057	-6057	10.0605	604	filtered
6058	489	302.29458	no	1203000	143810_5	-6058	10.0503	603	filtered
6059	-6059	258.27916	has MS2	17980000	-6059	-6059	10.0665	604	filtered
6060	-6060	259.28251	has MS2	3186000	-6060	-6060	10.0665	604	filtered
6061	53	355.28442	chimeric MS2	710300	143811_3	-6061	10.0678	604	filtered
6062	-6062	437.19358	chimeric MS2	1067000	-6062	-6062	10.0665	604	filtered
6063	-6063	415.21166	yes	1373000	-6063	-6063	10.0748	604	filtered
6064	53	413.28743	chimeric MS2	5621000	143811_3	-6064	10.0678	604	filtered
6065	53	414.29094	has MS2	1346000	143811_3	-6065	10.0678	604	filtered
6066	103	352.32112	has MS2	1037000	143812_3	-6066	10.0605	604	filtered
6067	-6067	517.35027	chimeric MS2	654100	-6067	-6067	10.0524	603	filtered
6069	103	346.33169	chimeric MS2	1086000	143812_3	-6069	10.0605	604	filtered
6070	-6070	230.21148	chimeric MS2	744200	-6070	-6070	10.0678	604	filtered
6071	103	319.30366	chimeric MS2	4947000	143812_3	-6071	10.0605	604	filtered
6072	-6072	318.30036	has MS2	24670000	-6072	39	10.0748	604	filtered
6073	-6073	209.15363	has MS2	839700	-6073	-6073	10.0749	604	filtered
6074	166	300.28978	yes	3330000	-6074	40	10.0524	603	filtered
6077	-6077	302.31636	no	1026000	-6077	-6077	10.0503	603	filtered
6079	172	377.19597	no	1904000	-6079	-6079	10.0905	605	Unannotated
6080	172	399.17792	no	2428000	-6080	-6080	10.0905	605	Unannotated
6081	172	534.22369	has MS2	1628000	-6081	-6081	10.0816	605	Unannotated
6082	-6082	400.18122	no	655100	-6082	-6082	10.0905	605	filtered
6083	-6083	746.52606	no	379800	-6083	-6083	10.0982	606	filtered
6084	-6084	379.28257	has MS2	676700	-6084	-6084	10.0905	605	filtered
6087	-6087	581.36635	no	670200	-6087	-6087	10.1096	607	filtered
6089	696	289.29305	no	1316000	143817_2	-6089	10.0888	605	filtered
6090	-6090	107.96675	has MS2	394700	-6090	-6090	10.0586	604	filtered
6091	-6091	270.27917	has MS2	1548000	-6091	39	10.0816	605	filtered
6093	166	282.2792	no	934400	-6093	40	10.0524	603	filtered
6096	-6096	497.347	no	1698000	-6096	-6096	10.1239	607	filtered
6099	166	278.21958	no	1372000	143819_4	-6099	10.0955	606	filtered
6100	166	295.22686	has MS2	4667000	-6100	41	10.0955	606	filtered
6101	166	336.2227	no	4176000	143819_4	-6101	10.0955	606	filtered
6102	166	335.21935	has MS2	21370000	143819_4	308	10.0955	606	redundant
6103	166	277.21625	yes	6750000	143819_4	41	10.0955	606	annotated
6104	489	302.30538	yes	121100000	143810_5	472	10.0503	603	filtered
6105	489	303.30872	has MS2	24090000	143810_5	-6105	10.0503	603	filtered
6106	489	304.31226	has MS2	2016000	143810_5	-6106	10.0503	603	filtered
6107	166	411.27182	has MS2	3515000	143818_3	-6107	10.1025	606	Unannotated
6108	419	498.24395	no	2154000	143823_3	-6108	10.1187	607	filtered
6109	419	517.31382	has MS2	2337000	-6109	-6109	10.1025	606	Unannotated
6110	419	387.32574	has MS2	3195000	143826_3	-6110	10.1187	607	filtered
6111	-6111	828.54726	has MS2	3061000	-6111	-6111	10.1261	608	filtered
6112	419	501.31894	chimeric MS2	2887000	143828_4	-6112	10.1096	607	filtered
6113	419	520.33271	no	1972000	143833_5	-6113	10.1239	607	filtered
6114	419	445.32975	has MS2	2359000	143826_3	-6114	10.1187	607	filtered
6115	419	803.54295	no	4411000	143826_3	-6115	10.1261	608	Unannotated
6116	-6116	505.35237	chimeric MS2	1922000	-6116	41	10.1239	607	filtered
6117	-6117	258.27913	has MS2	16960000	-6117	308	10.1261	608	filtered
6118	-6118	328.32105	has MS2	18340000	-6118	-6118	10.1261	608	filtered
6119	-6119	837.62189	no	1187000	-6119	-6119	10.1127	607	filtered
6120	419	493.31439	has MS2	2513000	143831_4	41	10.1175	607	redundant
6123	-6123	288.25334	yes	2047000	-6123	-6123	10.1239	607	filtered
6124	419	547.36087	has MS2	4850000	143834_4	-6124	10.1096	607	annotated
6125	419	475.30365	has MS2	3916000	143834_4	309	10.1175	607	annotated
6126	419	519.32955	has MS2	5995000	143835_3	-6126	10.1175	607	Unannotated
6127	419	414.26961	has MS2	15630000	143837_12	-6127	10.1187	607	filtered
6128	-6128	329.32443	chimeric MS2	1851000	-6128	-6128	10.1261	608	filtered
6129	-6129	806.56603	yes	28430000	-6129	-6129	10.1261	608	filtered
6130	419	413.26625	has MS2	62050000	143836_12	-6130	10.1187	607	filtered
6131	419	410.31749	no	5047000	143840_3	-6131	10.1261	608	filtered
6132	419	545.34495	has MS2	3328000	143834_4	-6132	10.1096	607	Unannotated
6133	419	374.27711	chimeric MS2	11080000	143839_14	41	10.1261	608	filtered
6134	419	356.26659	chimeric MS2	14370000	143839_14	41	10.1261	608	filtered
6135	419	805.55868	has MS2	13660000	143839_14	-6135	10.1261	608	filtered
6136	419	338.25599	no	5628000	143840_3	41	10.1261	608	filtered
6137	419	408.31085	has MS2	127600000	143839_14	41	10.1261	608	redundant
6139	419	373.27376	yes	40650000	143839_14	41	10.1261	608	annotated
6140	419	337.25257	chimeric MS2	19650000	143839_14	41	10.1261	608	redundant
6141	419	409.31425	has MS2	33250000	143839_14	-6141	10.1261	608	filtered
6142	419	355.26379	has MS2	5.5e+07	143839_14	41	10.1261	608	redundant
6143	419	800.60364	no	6942000	143839_14	-6143	10.1261	608	redundant
6144	419	783.57594	has MS2	16520000	143841_4	-6144	10.1261	608	filtered
6146	419	279.23187	yes	2727000	143841_4	41	10.1239	607	annotated
6147	419	784.57949	chimeric MS2	8669000	143841_4	41	10.1261	608	filtered
6148	419	339.25065	chimeric MS2	6704000	143840_3	41	10.1187	607	filtered
6149	419	521.34564	has MS2	2599000	143834_4	-6149	10.1175	607	filtered
6150	419	337.23502	chimeric MS2	9974000	143841_4	41	10.1261	608	redundant
6152	-6152	479.33676	has MS2	2503000	-6152	41	10.1096	607	annotated
6153	419	801.60677	no	4224000	143838_14	-6153	10.1261	608	filtered
6156	-6156	318.30035	has MS2	22870000	-6156	-6156	10.1187	607	filtered
6158	419	437.26377	chimeric MS2	1992000	-6158	309	10.1634	610	filtered
6159	419	829.55656	has MS2	2788000	-6159	-6159	10.1175	607	filtered
6161	-6161	782.56696	yes	13080000	-6161	-6161	10.1239	607	filtered
6162	419	500.25951	has MS2	8140000	-6162	310	10.1634	610	filtered
6164	-6164	449.28772	has MS2	3888000	-6164	-6164	10.1239	607	filtered
6165	-6165	477.31979	has MS2	2695000	-6165	41	10.1239	607	filtered
6166	-6166	790.55918	yes	1837000	-6166	-6166	10.105	606	filtered
6168	-6168	804.54854	has MS2	2589000	-6168	-6168	10.1187	607	filtered
6170	-6170	822.54914	has MS2	1588000	-6170	-6170	10.134	608	filtered
6171	-6171	782.5628	no	2702000	-6171	-6171	10.1187	607	filtered
6172	-6172	892.55194	no	3747000	-6172	-6172	10.1596	610	filtered
6173	696	288.28976	has MS2	6973000	143817_2	-6173	10.0816	605	filtered
6174	12	223.16923	chimeric MS2	2176000	143850_6	41	10.1524	609	filtered
6175	-6175	689.55916	yes	2243000	-6175	-6175	10.1261	608	filtered
6176	-6176	461.32626	chimeric MS2	1803000	-6176	41	10.1175	607	annotated
6177	-6177	435.31049	has MS2	2247000	-6177	41	10.1307	608	filtered
6178	-6178	781.55922	no	4057000	-6178	-6178	10.1261	608	filtered
6179	-6179	731.542	no	1564000	-6179	-6179	10.1415	608	filtered
6180	-6180	780.55388	yes	8551000	-6180	-6180	10.1705	610	filtered
6181	-6181	730.53685	yes	2369000	-6181	-6181	10.1187	607	filtered
6182	12	147.11677	chimeric MS2	2609000	148213_23	41	10.1376	608	redundant
6183	12	181.12222	yes	2911000	148520_22	41	10.1376	608	annotated
6184	-6184	524.36708	yes	1199000	-6184	-6184	10.1239	607	filtered
6187	-6187	757.55729	no	2006000	-6187	-6187	10.134	608	filtered
6188	12	203.17934	chimeric MS2	2711000	153237_23	41	10.1376	608	redundant
6189	12	1201.87403	no	3092000	154078_21	-6189	10.1563	609	filtered
6190	12	133.10111	yes	2814000	154094_17	41	10.1486	609	annotated
6191	12	431.25574	no	2600000	154620_13	-6191	10.1415	608	filtered
6192	12	456.30845	has MS2	11190000	154806_25	310	10.1486	609	filtered
6193	12	839.5118	has MS2	4420000	155233_23	-6193	10.1486	609	filtered
6194	-6194	756.55354	yes	4297000	-6194	-6194	10.1239	607	filtered
6195	12	415.28183	has MS2	92730000	155286_22	310	10.1486	609	filtered
6196	12	161.1324	yes	2901000	153207_23	41	10.1452	609	annotated
6197	12	322.26106	no	5226000	155388_29	-6197	10.1486	609	filtered
6198	12	416.28519	has MS2	24580000	155396_17	-6198	10.1486	609	filtered
6199	-6199	830.55948	no	1606000	-6199	-6199	10.1175	607	filtered
6200	12	105.06977	chimeric MS2	3690000	155388_29	41	10.1376	608	filtered
6201	12	808.57733	has MS2	53350000	155404_16	-6201	10.1486	609	filtered
6202	12	810.58414	has MS2	3378000	155418_13	311	10.1415	608	filtered
6203	12	235.16919	yes	3851000	155388_29	41	10.1376	608	annotated
6204	12	785.54447	no	5356000	155388_29	-6204	10.1486	609	redundant
6205	12	417.28827	has MS2	3934000	155418_13	311	10.1239	607	filtered
6206	12	769.58858	no	4301000	155388_29	-6206	10.1376	608	filtered
6208	12	135.11676	yes	2885000	155388_29	41	10.1376	608	filtered
6209	12	809.58048	has MS2	15310000	155414_25	-6209	10.1486	609	filtered
6210	12	121.10108	chimeric MS2	1886000	148975_19	41	10.1452	609	filtered
6211	12	187.14803	has MS2	3411000	155244_12	41	10.1376	608	annotated
6212	12	211.14805	chimeric MS2	2882000	155244_12	41	10.1486	609	filtered
6213	12	249.18489	has MS2	4718000	155289_17	41	10.1376	608	redundant
6214	12	1180.89514	no	5458000	155388_29	-6214	10.1376	608	filtered
6215	12	807.57395	has MS2	97120000	155416_21	-6215	10.1486	609	filtered
6216	12	457.31185	has MS2	3656000	155418_13	-6216	10.1307	608	filtered
6217	12	301.21613	has MS2	5484000	155418_13	41	10.1486	609	redundant
6218	12	119.08544	has MS2	2987000	153237_23	41	10.1452	609	redundant
6219	12	376.29273	has MS2	7898000	155418_13	41	10.1452	609	filtered
6220	12	189.16368	has MS2	4343000	155418_13	41	10.1486	609	redundant
6221	12	1200.87079	has MS2	6646000	155418_13	-6221	10.1486	609	filtered
6222	12	321.25761	has MS2	16030000	155414_25	41	10.1376	608	redundant
6223	12	263.2005	yes	6383000	155366_22	41	10.1376	608	annotated
6224	12	443.31544	chimeric MS2	1541000	155418_13	41	10.1486	609	redundant
6225	12	411.32983	has MS2	12430000	155337_33	41	10.1376	608	filtered
6226	12	803.62231	has MS2	16240000	155415_21	41	10.1376	608	filtered
6227	12	175.14804	chimeric MS2	4728000	155366_22	41	10.1452	609	redundant
6228	12	1199.86723	has MS2	8417000	155416_21	-6228	10.1486	609	filtered
6229	12	767.58184	has MS2	27120000	155416_21	41	10.1376	608	redundant
6230	12	229.19502	yes	6420000	155418_13	41	10.1376	608	annotated
6231	12	785.63993	no	5561000	155388_29	-6231	10.1452	609	redundant
6232	12	215.17935	has MS2	11070000	155414_25	41	10.1452	609	redundant
6233	12	261.18485	has MS2	8919000	155357_33	41	10.1376	608	redundant
6234	12	275.20051	has MS2	10130000	155340_30	41	10.1452	609	redundant
6235	12	247.1692	has MS2	11670000	155336_33	41	10.1376	608	redundant
6236	12	410.32642	has MS2	49440000	155388_29	41	10.1452	609	annotated
6237	12	358.28211	chimeric MS2	218100000	155388_29	41	10.1376	608	filtered
6238	12	359.28542	has MS2	26660000	155414_25	-6238	10.1376	608	filtered
6239	12	1178.88873	no	41340000	155416_21	-6239	10.1376	608	filtered
6240	12	201.1637	yes	5306000	155418_13	41	10.1452	609	annotated
6241	12	785.59223	yes	731800000	155416_21	41	10.1376	608	annotated
6242	12	786.59554	has MS2	391900000	155413_21	41	10.1376	608	filtered
6243	12	787.59871	has MS2	110900000	155416_21	41	10.1376	608	filtered
6244	12	802.61897	has MS2	29830000	155414_25	41	10.1376	608	redundant
6245	12	768.58508	no	15090000	155388_29	-6245	10.1376	608	filtered
6246	12	1177.8853	has MS2	51500000	155416_21	41	10.1376	608	redundant
6247	12	788.60178	has MS2	23610000	155416_21	-6247	10.1376	608	filtered
6248	12	789.60466	no	4038000	155388_29	-6248	10.1452	609	filtered
6249	12	357.26419	no	6640000	155388_29	-6249	10.1486	609	filtered
6250	-6250	507.36815	has MS2	2228000	-6250	41	10.1524	609	filtered
6251	12	221.15358	has MS2	7511000	155418_13	41	10.1452	609	redundant
6252	12	339.26817	has MS2	40990000	155396_17	41	10.1452	609	redundant
6253	12	243.21067	has MS2	8898000	155416_21	41	10.1452	609	redundant
6254	12	357.2787	yes	814500000	155387_25	41	10.1452	609	annotated
6255	12	375.2893	has MS2	29370000	155388_29	-6255	10.1452	609	redundant
6256	12	195.13792	yes	6688000	155418_13	41	10.1452	609	annotated
6257	12	340.27152	has MS2	10490000	155416_21	41	10.1452	609	filtered
6259	12	1179.89205	no	18290000	155410_16	-6259	10.1452	609	filtered
6262	12	173.13238	has MS2	2314000	152511_21	41	10.1486	609	redundant
6263	12	315.23178	no	2828000	153237_23	41	10.1376	608	redundant
6264	12	118.06505	chimeric MS2	3450000	155417_10	-6264	10.1486	609	Unannotated
6265	12	357.2927	no	6627000	155388_29	-6265	10.1452	609	redundant
6266	12	823.54861	no	1536000	155418_13	-6266	10.1415	608	filtered
6268	12	207.13787	yes	3965000	155388_29	41	10.1452	609	annotated
6269	12	804.62512	has MS2	5143000	155388_29	-6269	10.1376	608	filtered
6270	-6270	395.36318	has MS2	3608000	-6270	-6270	10.1452	609	filtered
6271	-6271	523.36232	has MS2	1372000	-6271	-6271	10.1239	607	filtered
6273	-6273	525.37872	has MS2	1447000	-6273	-6273	10.1596	610	filtered
6274	-6274	409.29511	chimeric MS2	1929000	-6274	-6274	10.1524	609	filtered
6276	-6276	330.30023	chimeric MS2	1658000	-6276	-6276	10.1261	608	filtered
6278	-6278	377.26717	chimeric MS2	1840000	-6278	-6278	10.1634	610	filtered
6279	-6279	547.36075	has MS2	4900000	-6279	-6279	10.1672	610	Unannotated
6280	379	282.27917	yes	23240000	155419_3	-6280	10.1524	609	filtered
6281	-6281	305.30328	chimeric MS2	1163000	-6281	-6281	10.1742	610	filtered
6282	-6282	415.21162	yes	1327000	-6282	-6282	10.1705	610	filtered
6284	379	300.28976	yes	16270000	155419_3	433	10.1524	609	filtered
6285	379	283.28248	has MS2	4892000	155419_3	-6285	10.1524	609	filtered
6286	-6286	338.26912	chimeric MS2	471300	-6286	-6286	10.2009	612	filtered
6287	-6287	501.31893	chimeric MS2	2956000	-6287	-6287	10.2009	612	filtered
6288	-6288	244.22714	has MS2	780800	-6288	-6288	10.1809	611	filtered
6292	-6292	395.29454	chimeric MS2	797000	-6292	-6292	10.1878	611	annotated
6293	-6293	304.29996	yes	4244000	-6293	-6293	10.1742	610	filtered
6294	-6294	228.26862	chimeric MS2	587000	-6294	-6294	10.225	614	filtered
6295	-6295	358.28286	chimeric MS2	459400	-6295	42	10.1878	611	filtered
6296	-6296	357.2786	has MS2	1581000	-6296	43	10.1943	612	filtered
6297	-6297	393.26139	has MS2	976400	-6297	-6297	10.1878	611	Unannotated
6298	-6298	258.27919	has MS2	1590000	-6298	-6298	10.178	611	filtered
6300	-6300	417.33646	yes	566200	-6300	-6300	10.202	612	annotated
6301	374	468.36853	yes	17860000	155421_6	43	10.2009	612	filtered
6302	707	438.32973	has MS2	775000	155422_2	312	10.2009	612	filtered
6303	-6303	384.34734	no	640300	-6303	-6303	10.1705	610	filtered
6304	-6304	472.36343	chimeric MS2	616900	-6304	-6304	10.1943	612	filtered
6305	374	469.37199	has MS2	5572000	155421_6	313	10.2009	612	filtered
6306	374	397.3102	has MS2	10140000	155420_6	43	10.2009	612	redundant
6307	374	416.32415	has MS2	1699000	155421_6	313	10.2009	612	filtered
6308	707	437.32626	chimeric MS2	3402000	155422_2	-6308	10.2009	612	annotated
6309	198	349.27381	chimeric MS2	497600	155424_5	-6309	10.2009	612	Unannotated
6310	-6310	481.2927	no	395800	-6310	-6310	10.2096	613	Unannotated
6311	374	415.32078	yes	5438000	155421_6	43	10.2009	612	annotated
6312	374	474.32776	chimeric MS2	991100	155421_6	-6312	10.2009	612	filtered
6313	374	398.31358	has MS2	2797000	155420_6	313	10.2009	612	filtered
6314	374	473.32418	has MS2	3649000	155421_6	-6314	10.2009	612	filtered
6315	199	318.25093	has MS2	1247000	155425_4	467	10.2096	613	filtered
6316	-6316	301.29313	chimeric MS2	3957000	-6316	-6316	10.2176	613	filtered
6317	199	376.2542	chimeric MS2	1067000	155425_4	-6317	10.2096	613	filtered
6318	198	361.23244	chimeric MS2	778500	155426_6	312	10.2176	613	filtered
6319	198	338.23842	chimeric MS2	1871000	155427_5	-6319	10.2088	613	filtered
6320	374	501.35534	chimeric MS2	741300	-6320	-6320	10.2096	613	filtered
6321	199	375.25128	has MS2	4421000	155425_4	-6321	10.2096	613	annotated
6322	198	332.27967	has MS2	2108000	155429_5	470	10.2088	613	redundant
6323	198	334.29531	chimeric MS2	807700	155430_7	-6323	10.2088	613	filtered
6324	199	317.24761	has MS2	5819000	155425_4	-6324	10.2096	613	Unannotated
6326	198	356.27971	yes	1539000	155430_7	-6326	10.2088	613	annotated
6330	-6330	375.29401	no	387200	-6330	-6330	10.2176	613	filtered
6332	198	337.23513	has MS2	9582000	155429_5	-6332	10.2088	613	filtered
6333	198	339.25067	has MS2	6935000	155430_7	-6333	10.2088	613	filtered
6334	198	340.25398	has MS2	1342000	155430_7	-6334	10.2088	613	filtered
6335	198	281.24758	yes	1688000	155430_7	-6335	10.2088	613	filtered
6336	198	299.25817	yes	2050000	155430_7	-6336	10.2088	613	filtered
6337	-6337	298.27417	chimeric MS2	433700	-6337	-6337	10.2233	613	filtered
6338	198	427.30559	chimeric MS2	639500	155430_7	-6338	10.2088	613	filtered
6339	198	263.23701	yes	633200	-6339	-6339	10.2088	613	filtered
6342	-6342	812.56504	has MS2	696500	-6342	-6342	10.2009	612	filtered
6343	-6343	377.26744	chimeric MS2	1199000	-6343	-6343	10.225	614	filtered
6344	-6344	282.27922	yes	18690000	-6344	433	10.2176	613	filtered
6345	-6345	401.34153	chimeric MS2	731900	-6345	-6345	10.225	614	filtered
6346	442	374.29028	has MS2	1821000	155433_3	407	10.225	614	filtered
6349	442	358.29526	has MS2	25100000	155435_3	42	10.225	614	filtered
6350	442	359.29874	has MS2	5430000	155435_3	42	10.225	614	filtered
6353	442	256.26356	no	964400	-6353	467	10.225	614	filtered
6355	-6355	242.28428	chimeric MS2	618800	-6355	-6355	10.1937	612	filtered
6356	442	312.2898	chimeric MS2	402900	155435_3	42	10.2325	614	filtered
6357	-6357	798.54813	has MS2	902200	-6357	-6357	10.1943	612	filtered
6358	-6358	506.38416	chimeric MS2	1006000	-6358	-6358	10.231	614	filtered
