peak_id,rt,mz,intensity,homologue_id,within_series_id
22735,10.4307,504.33811,151500,286,3
22581,10.496,532.36973,73770,286,4
23476,10.5672,560.40106,22580,286,5
12781,4.8688,447.26198,82020,285,1
12929,5.0637,491.28951,65960,285,2
13064,5.2574,535.31561,48120,285,3
13155,5.4302,579.3418,29740,285,4
13252,5.5878,623.36805,17090,285,5
24055,10.6678,445.12018,45680,284,1
24855,10.8357,519.13904,21190,284,2
25504,11.0265,593.15768,13480,284,3
26433,11.2706,667.17645,25910,284,4
27543,11.6074,741.19503,30670,284,5
28647,12.0653,815.21388,25940,284,6
29924,12.6775,889.23283,15890,284,7
31825,13.5241,963.25129,10300,284,8
19879,10.0468,444.33205,45320,283,1
21821,10.3216,472.36338,32700,283,2
23009,10.5001,500.39474,38920,283,3
24358,10.6412,528.42615,130400,283,4
24414,10.7293,556.4569,59010,283,5
13312,5.7117,443.76461,16050,282,1
13422,5.8229,465.77786,32690,282,2
13532,5.9259,487.7909,62640,282,3
13632,6.0202,509.80401,92710,282,4
13717,6.1166,531.81719,133000,282,5
13820,6.2087,553.83024,153900,282,6
13901,6.293,575.84333,166100,282,7
13965,6.3745,597.85643,178300,282,8
14040,6.4528,619.86953,228400,282,9
14117,6.528,641.88261,201300,282,10
14181,6.5989,663.89567,202700,282,11
14238,6.6692,685.90871,148600,282,12
14316,6.736,707.9218,112700,282,13
14365,6.7999,729.93482,92470,282,14
14437,6.8654,751.94796,33870,282,15
14454,6.9118,773.96136,17070,282,16
18284,9.6116,443.3149,8100,281,1
18449,9.7823,487.34149,6794,281,2
19232,9.9503,531.36717,17490,281,3
19827,10.1113,575.39233,99330,281,4
20948,10.2415,619.41901,32700,281,5
17183,9.0587,443.30044,38580,280,1
17711,9.3106,469.31604,42390,280,2
18094,9.5437,495.33184,53550,280,3
18536,9.7699,521.34662,74150,280,4
19242,9.9551,547.36111,90850,280,5
20162,10.104,573.37659,103800,280,6
19088,9.8643,442.31644,5486,279,1
20220,10.1149,470.34771,49660,279,2
22136,10.3124,498.37904,107900,279,3
21985,10.454,526.41051,98290,279,4
23501,10.5821,554.44173,189000,279,5
24018,10.6598,582.47314,58960,279,6
18605,9.7763,441.28479,32700,278,1
19753,10.0391,469.31605,35050,278,2
21430,10.2539,497.34717,29980,278,3
22293,10.3563,525.37876,32510,278,4
22510,10.4247,553.41023,81430,278,5
18461,9.7558,439.2697,4912,277,1
19582,9.9771,467.30013,50310,277,2
20701,10.1845,495.33105,107200,277,3
21844,10.3092,523.36198,99920,277,4
22332,10.3846,551.39407,86290,277,5
16712,8.7741,439.269,5427,276,1
16974,8.9512,467.30034,10200,276,2
17480,9.1834,495.33179,20710,276,3
18070,9.4986,523.36282,45280,276,4
18721,9.8301,551.39446,17810,276,5
16498,8.6046,439.26897,8791,275,1
16900,8.8902,465.28334,33090,275,2
17605,9.3116,491.2989,43350,275,3
18886,9.8414,517.31382,225800,275,4
22401,10.3484,543.32947,41240,275,5
17029,8.9401,439.26894,4593,274,1
17436,9.1697,467.30029,18340,274,2
17884,9.4118,495.33175,13800,274,3
18578,9.7775,523.36283,69880,274,4
21861,10.3429,551.3942,165400,274,5
16383,8.5356,439.26894,9273,273,1
16754,8.8103,465.28333,34170,273,2
17456,9.1979,491.29876,29770,273,3
18185,9.5868,517.314,14000,273,4
19313,9.9593,543.32913,37260,273,5
21846,10.303,569.34457,27410,273,6
12756,4.8275,438.23919,47130,272,1
12910,5.0388,482.26548,70640,272,2
13035,5.2295,526.29155,73400,272,3
13148,5.4042,570.31785,44940,272,4
13235,5.5666,614.34421,34010,272,5
20767,10.1884,436.31398,23590,271,1
21704,10.3144,464.34549,100800,271,2
22641,10.4665,492.37688,142400,271,3
23488,10.6082,520.40814,423400,271,4
24712,10.7988,548.43939,6518,271,5
25301,10.9829,576.47059,73300,271,6
12769,4.8272,435.28841,20470,270,1
12920,5.0397,479.31488,41480,270,2
13036,5.2301,523.341,52980,270,3
13146,5.4042,567.36725,50320,270,4
13232,5.5646,611.39375,45130,270,5
13334,5.7123,655.42009,24010,270,6
19520,9.9795,434.2983,7997,269,1
20936,10.214,462.32985,55870,269,2
21984,10.3435,490.36128,144000,269,3
22478,10.473,518.39252,31530,269,4
23845,10.5999,546.42357,10520,269,5
24257,10.6917,574.45504,36820,269,6
17871,9.4012,433.2949,9506,268,1
18332,9.6945,461.3263,29380,268,2
20344,10.1282,489.35757,137000,268,3
23280,10.5454,517.38894,709200,268,4
25388,10.9461,545.42027,10260,268,5
26852,11.373,573.45142,15580,268,6
12765,4.8286,432.26141,33470,267,1
12919,5.0398,476.28486,56080,267,2
13040,5.2294,520.30688,44400,267,3
13144,5.4038,564.32994,36670,267,4
13228,5.5645,608.35264,23190,267,5
13475,5.8554,430.28302,10240,266,1
13568,5.9688,452.29618,18520,266,2
13684,6.0766,474.30933,16560,266,3
13794,6.1759,496.32237,22050,266,4
13884,6.2726,518.33546,12180,266,5
13254,5.6075,430.26487,13460,265,1
13423,5.8173,474.29107,130700,265,2
13633,6.0221,518.31731,404000,265,3
13821,6.2092,562.3435,758600,265,4
13969,6.3764,606.3697,1122000,265,5
14126,6.5303,650.3958,1234000,265,6
14244,6.6709,694.4219,1274000,265,7
14370,6.8015,738.44814,567300,265,8
14534,6.9227,782.47433,309900,265,9
14678,7.0385,826.5009,78800,265,10
14758,7.133,870.52679,17780,265,11
12474,4.4949,428.24922,19430,264,1
12674,4.7389,472.2755,92960,264,2
12848,4.9554,516.30171,237300,264,3
12992,5.151,560.3279,427900,264,4
13110,5.329,604.35411,552300,264,5
13194,5.4892,648.38017,662800,264,6
13276,5.6374,692.40634,578300,264,7
13393,5.776,736.43256,375800,264,8
13511,5.9074,780.45884,239000,264,9
13643,6.0298,824.48514,124000,264,10
13763,6.1431,868.51142,65400,264,11
13856,6.2491,912.53768,25360,264,12
13945,6.3546,956.56426,12570,264,13
19009,9.9009,427.30547,37460,263,1
20708,10.1806,455.33684,26820,263,2
22210,10.442,483.36818,38940,263,3
23965,10.6546,511.39972,80920,263,4
24651,10.7936,539.43088,22790,263,5
22052,10.3397,426.34413,24430,262,1
22771,10.4807,484.38457,10600,262,2
24085,10.664,542.42663,5763,262,3
25024,10.8536,600.46883,79660,262,4
25699,11.0443,658.51039,14480,262,5
16948,8.9096,425.28985,30060,261,1
17363,9.1625,451.30554,17800,261,2
18062,9.4969,477.32115,39300,261,3
18938,9.876,503.33628,25720,261,4
22303,10.3288,529.35034,632900,261,5
17680,9.2731,425.28982,12960,260,1
18057,9.5004,453.32121,7287,260,2
18657,9.8481,481.35252,33420,260,3
20686,10.1806,509.3841,39340,260,4
23169,10.5563,537.41555,77330,260,5
19941,10.0561,425.28958,55010,259,1
21602,10.3168,453.32108,55260,259,2
23174,10.5375,481.35251,293100,259,3
24222,10.664,509.38385,90650,259,4
24720,10.7838,537.41522,81880,259,5
16857,8.845,423.27415,8110,258,1
17333,9.1263,449.28973,14160,258,2
17855,9.417,475.30527,10860,258,3
18863,9.8405,501.31935,36330,258,4
21830,10.33,527.3345,304300,258,5
18230,9.5961,423.27407,14270,257,1
18311,9.6975,449.28926,22520,257,2
19135,9.8597,475.30497,116400,257,3
20218,10.1163,501.31905,235000,257,4
22629,10.3931,527.33449,66800,257,5
17854,9.3854,423.2739,16090,256,1
18203,9.5819,451.30557,28140,256,2
18968,9.8637,479.33688,349400,256,3
21608,10.3013,507.36821,197700,256,4
24639,10.7391,535.39953,47060,256,5
17859,9.3873,421.2575,9579,255,1
18190,9.5871,449.28951,22730,255,2
19443,9.8687,477.32116,307100,255,3
20586,10.1285,505.35245,252500,255,4
23306,10.5346,533.38426,383200,255,5
17688,9.303,421.25728,16590,254,1
18136,9.589,447.27247,13440,254,2
18931,9.8507,473.28791,71320,254,3
20235,10.1175,499.30317,128500,254,4
21731,10.3082,525.31817,56930,254,5
18698,9.8021,419.2414,4115,253,1
19495,9.9568,447.27236,88910,253,2
20614,10.1183,475.30368,543900,253,3
21727,10.3165,503.33485,503000,253,4
22605,10.505,531.3663,307200,253,5
24757,10.8063,559.39737,28380,253,6
12538,4.592,417.28901,29140,252,1
12753,4.8289,461.31528,83860,252,2
12903,5.0387,505.34143,126400,252,3
13038,5.2292,549.36775,122500,252,4
13142,5.4043,593.39386,86410,252,5
13233,5.5644,637.41998,42670,252,6
13330,5.713,681.44626,24950,252,7
18768,9.82,417.22498,7884,251,1
20096,10.0957,445.25627,45050,251,2
21513,10.2568,473.28777,73840,251,3
22936,10.4335,501.31893,141300,251,4
23835,10.563,529.35037,47000,251,5
18074,9.4994,413.30509,17500,250,1
18596,9.7976,443.31428,129200,250,2
19305,10.0136,473.3248,17430,250,3
20295,10.1237,503.33596,163900,250,4
21080,10.2432,533.34566,5809,250,5
21780,10.2922,563.35587,71550,250,6
19794,10.0391,412.32715,9461,249,1
20929,10.2841,426.34291,17660,249,2
22847,10.484,440.35844,31260,249,3
23701,10.6089,454.37388,49060,249,4
24302,10.7141,468.3896,1001000,249,5
23741,10.6205,411.35114,9027,248,1
24261,10.7042,425.36681,230500,248,2
24864,10.8376,439.38241,428300,248,3
25841,11.0447,453.39814,73610,248,4
26475,11.2968,467.4137,10030,248,5
22405,10.4164,410.29825,18310,247,1
23309,10.5287,438.32974,17930,247,2
24089,10.613,466.36119,68930,247,3
24461,10.702,494.39274,26700,247,4
24401,10.7398,522.42386,94510,247,5
21007,10.166,409.29506,150600,246,1
21808,10.3278,437.32625,198200,246,2
23005,10.4881,465.35759,320600,246,3
23519,10.5773,493.38903,295600,246,4
23565,10.6601,521.42078,42510,246,5
19462,9.9719,409.29497,113100,245,1
20305,10.204,437.32625,232400,245,2
22376,10.4132,465.35758,383600,245,3
24161,10.6401,493.38902,215100,245,4
24418,10.7465,521.42043,317000,245,5
24792,10.831,549.45165,31990,245,6
12542,4.5942,409.1836,68370,244,1
12751,4.8274,453.2099,140800,244,2
12915,5.0387,497.23604,188200,244,3
13000,5.2303,541.26212,176500,244,4
13147,5.4056,585.28847,93800,244,5
13240,5.5656,629.31464,68780,244,6
13316,5.7126,673.34068,34300,244,7
18422,9.7448,407.27932,43860,243,1
19132,9.8982,435.31056,26830,243,2
19764,10.0566,463.34193,27630,243,3
20943,10.2353,491.37345,34010,243,4
22095,10.4352,519.40483,25930,243,5
23580,10.6528,547.43605,115100,243,6
25225,10.9608,575.46734,180200,243,7
26536,11.3536,403.30306,11070,242,1
27228,11.5296,417.31868,10820,242,2
27886,11.7502,431.33435,6576,242,3
28663,12.0653,445.35025,5725,242,4
29570,12.4724,459.36566,3593,242,5
19447,9.9553,403.2469,6760,241,1
19705,10.0596,431.27845,18660,241,2
20680,10.1698,459.31056,119100,241,3
22263,10.3274,487.34165,118700,241,4
23291,10.5466,515.37335,131100,241,5
24696,10.7546,543.40484,5056,241,6
25293,10.9554,571.43643,18390,241,7
22319,10.4772,396.33206,44120,240,1
24258,10.7038,424.36336,1040000,240,2
25840,11.0371,452.39467,298700,240,3
27164,11.4901,480.42605,13620,240,4
28416,11.9513,508.4573,5097,240,5
13356,5.7322,395.25716,21820,239,1
13571,5.9674,439.28349,58710,239,2
13784,6.1759,483.3098,67370,239,3
13953,6.3643,527.33599,47970,239,4
14124,6.5338,571.36229,18510,239,5
16412,8.5784,395.24241,11160,238,1
16714,8.7451,423.27415,6443,238,2
17150,9.0089,451.30557,30210,238,3
17835,9.3352,479.33685,20340,238,4
19125,9.8422,507.36819,143400,238,5
22502,10.4267,535.39959,368500,238,6
23901,10.6299,393.32087,10750,237,1
24314,10.7217,407.33688,43960,237,2
25035,10.8423,421.35249,65470,237,3
25634,11.0209,435.36802,32300,237,4
26509,11.2987,449.38364,6876,237,5
26516,11.3347,391.30301,10140,236,1
27499,11.599,405.31866,35380,236,2
28130,11.8365,419.33432,15320,236,3
28613,12.0462,433.35,8768,236,4
28988,12.2228,447.36561,13960,236,5
12547,4.5937,390.25947,35310,235,1
12752,4.827,434.28582,153800,235,2
12911,5.0391,478.3122,313500,235,3
13043,5.2302,522.33858,392800,235,4
13138,5.4041,566.36485,363100,235,5
13236,5.5656,610.39113,289100,235,6
13320,5.7138,654.41739,169900,235,7
13452,5.8507,698.44372,67030,235,8
13582,5.9796,742.46987,27950,235,9
18491,9.7426,389.26876,32750,234,1
19496,10.0135,417.30011,12720,234,2
21342,10.3337,445.33122,62310,234,3
24197,10.6567,473.36268,124800,234,4
25462,10.9557,501.39401,15480,234,5
16790,8.7988,389.26869,14310,233,1
17160,9.0265,433.29488,5006,233,2
17601,9.297,477.32114,8647,233,3
18333,9.7272,521.34677,54110,233,4
21360,10.2686,565.37199,98790,233,5
17252,9.0838,389.26868,19730,232,1
17592,9.2228,433.29493,9207,232,2
17875,9.4214,477.32111,20500,232,3
18271,9.6456,521.34698,51150,232,4
18932,9.8653,565.37232,15830,232,5
20144,10.1187,609.39759,42810,232,6
26232,11.198,387.27177,9176,231,1
26973,11.417,401.2874,13270,231,2
27398,11.5645,415.30305,22670,231,3
27668,11.6641,429.3187,18030,231,4
27775,11.7051,443.33436,6106,231,5
19887,10.0599,387.25128,42790,230,1
21055,10.1991,415.28346,2135000,230,2
21610,10.3417,443.31561,106600,230,3
22596,10.4707,471.34708,119400,230,4
23899,10.6056,499.37872,69050,230,5
18582,9.7548,385.31021,27460,229,1
19767,10.0304,429.3364,8495,229,2
20877,10.2364,473.36244,27980,229,3
21588,10.3527,517.38892,58540,229,4
22568,10.4722,561.41507,23670,229,5
24933,10.8629,383.24033,7267,228,1
25628,11.053,399.27172,6139,228,2
26478,11.3178,415.30301,5515,228,3
27582,11.6637,431.33435,5427,228,4
28538,12.0396,447.36565,3357,228,5
24636,10.8061,381.22473,5192,227,1
25609,11.0126,397.256,19770,227,2
26293,11.2478,413.28734,4970,227,3
27191,11.5399,429.31867,8289,227,4
28334,11.9138,445.35016,10220,227,5
29298,12.3663,461.38133,2306,227,6
20163,10.1192,379.24712,16240,226,1
22397,10.3858,407.27899,19290,226,2
23238,10.5282,435.31055,55440,226,3
23976,10.5946,463.34198,210700,226,4
24254,10.6469,491.37326,211500,226,5
24616,10.7809,379.20918,5170,225,1
25306,10.9652,395.24039,5080,225,2
26260,11.212,411.27172,4898,225,3
27017,11.4383,427.30302,12550,225,4
27969,11.792,443.33435,13010,225,5
28759,12.1543,459.36566,3109,225,6
13274,5.636,377.23332,25740,224,1
13376,5.7693,399.2464,32310,224,2
13491,5.894,421.25962,36010,224,3
13629,6.0141,443.27274,33190,224,4
13726,6.1222,465.28593,28040,224,5
13847,6.2375,487.29904,22290,224,6
13260,5.6048,372.74292,39180,223,1
13358,5.7322,394.75598,105600,223,2
13465,5.8539,416.7691,191800,223,3
13578,5.9682,438.78218,259700,223,4
13682,6.0749,460.79538,248000,223,5
13789,6.1761,482.80844,247000,223,6
13869,6.2745,504.82157,189700,223,7
13952,6.364,526.83463,146000,223,8
14031,6.4494,548.84785,100200,223,9
14133,6.5358,570.86084,63620,223,10
14197,6.6122,592.87396,35010,223,11
14268,6.6895,614.88714,16850,223,12
12541,4.5946,372.23103,70350,222,1
12762,4.8294,416.2573,155400,222,2
12905,5.0387,460.28362,206200,222,3
13041,5.2297,504.30982,182500,222,4
13143,5.4051,548.33608,125000,222,5
13239,5.5656,592.36217,70650,222,6
13335,5.7155,636.38846,30660,222,7
12362,4.3799,372.18656,58770,221,1
12619,4.6463,416.21282,102300,221,2
12802,4.8829,460.23908,74360,221,3
12947,5.0946,504.26532,35650,221,4
13073,5.2841,548.29164,16210,221,5
17377,9.1369,371.25813,13460,220,1
17877,9.4193,389.26867,11010,220,2
18266,9.6643,407.27933,18650,220,3
19134,9.8521,425.28992,73720,220,4
19461,9.973,443.30053,20600,220,5
19123,9.8834,371.25812,505200,219,1
20029,10.0846,399.28943,12970,219,2
21476,10.3353,427.32054,31880,219,3
23882,10.5981,455.35211,42800,219,4
24916,10.8447,483.38243,4188,219,5
21624,10.3033,371.24056,12530,218,1
22432,10.4202,418.2994,20470,218,2
23788,10.6054,465.35761,198000,218,3
25247,10.8862,512.41597,45470,218,4
26197,11.243,559.47283,20560,218,5
24641,10.7929,369.22473,14030,217,1
25569,11.0362,385.2561,17070,217,2
26565,11.3176,401.28737,15610,217,3
27423,11.5776,417.31869,22710,217,4
28468,11.9895,433.34999,14930,217,5
29426,12.4167,449.38132,2211,217,6
24403,10.7682,367.2091,13310,216,1
25258,10.9539,383.24039,11940,216,2
25965,11.163,399.27168,10910,216,3
27131,11.487,415.30304,13550,216,4
28305,11.9042,431.33433,34870,216,5
29251,12.3575,447.36563,10680,216,6
26634,11.3002,365.28737,2219,215,1
27018,11.4234,379.30314,2357,215,2
27568,11.6119,393.31878,2259,215,3
28069,11.7918,407.33471,3778,215,4
28524,11.9937,421.3504,4933,215,5
24155,10.6911,365.19343,4156,214,1
24923,10.8534,381.22478,6957,214,2
25804,11.0705,397.25605,13430,214,3
26762,11.3258,413.28737,9762,214,4
27876,11.7158,429.31867,11410,214,5
29037,12.2442,445.35009,9386,214,6
30404,12.8676,461.38119,2497,214,7
13259,5.6049,364.2295,14670,213,1
13353,5.7299,386.24274,39650,213,2
13464,5.8525,408.25583,62820,213,3
13569,5.9653,430.26889,79450,213,4
13681,6.0742,452.28209,65180,213,5
13786,6.1766,474.29517,59200,213,6
13865,6.2702,496.30823,42660,213,7
13949,6.3634,518.3214,27860,213,8
14022,6.4493,540.33446,12530,213,9
26542,11.2963,363.27176,7507,212,1
27194,11.4818,377.28739,8738,212,2
27593,11.5841,391.30303,11430,212,3
27675,11.672,405.3187,10810,212,4
27785,11.7135,419.33434,17140,212,5
25647,11.0914,363.27172,12330,211,1
26187,11.2427,377.28739,11720,211,2
26980,11.4829,391.30303,23710,211,3
27915,11.7307,405.31867,20390,211,4
28490,11.9793,419.33434,8408,211,5
29162,12.3003,433.34998,6405,211,6
30166,12.7959,447.36565,3499,211,7
18846,9.8716,363.25258,12840,210,1
19396,9.9612,433.29492,136400,210,2
19667,10.0676,503.33618,102900,210,3
20584,10.1709,573.3765,90180,210,4
21787,10.3161,643.41827,16100,210,5
12318,4.3492,358.20732,78740,209,1
12586,4.615,402.23355,195400,209,2
12782,4.8514,446.2598,338000,209,3
12930,5.0632,490.286,354400,209,4
13063,5.2554,534.31222,231100,209,5
13154,5.4287,578.33841,143700,209,6
13248,5.5879,622.36461,64710,209,7
13361,5.7347,666.39065,25490,209,8
17692,9.3143,357.27874,377800,208,1
18034,9.4894,373.27377,326300,208,2
18334,9.6647,389.26877,43670,208,3
19065,9.8539,405.26327,23300,208,4
19990,10.0664,421.25713,9556,208,5
13286,5.641,356.22314,17850,207,1
13404,5.7808,378.23641,29490,207,2
13512,5.9093,400.24931,48660,207,3
13641,6.0298,422.26251,59250,207,4
13767,6.144,444.27557,56120,207,5
13857,6.2511,466.2889,46880,207,6
13933,6.3515,488.30184,26580,207,7
14037,6.4467,510.31499,19780,207,8
27526,11.6058,356.06907,25610,206,1
28251,11.8858,430.08834,4044,206,2
29123,12.2861,504.10754,99320,206,3
30454,12.9107,578.12653,20940,206,4
32320,13.6937,652.1453,5608,206,5
13282,5.6413,355.72195,64420,205,1
13399,5.7793,377.73507,161700,205,2
13514,5.9083,399.74817,216000,205,3
13644,6.0298,421.76128,237700,205,4
13768,6.1441,443.77439,202100,205,5
13854,6.2496,465.78752,165700,205,6
13934,6.3505,487.80061,111000,205,7
14025,6.4467,509.81369,72190,205,8
14131,6.537,531.82681,42130,205,9
14204,6.6241,553.83989,21060,205,10
17283,9.1019,355.26322,42000,204,1
17746,9.3251,373.2738,253600,204,2
18159,9.5546,391.28436,998900,204,3
18841,9.8173,409.29499,14730,204,4
20158,10.0984,427.30546,38150,204,5
18988,9.8635,355.24873,46820,203,1
20007,10.1107,409.29507,90910,203,2
22067,10.3149,463.34195,352800,203,3
21959,10.4419,517.38894,249300,203,4
23533,10.5547,571.43731,29070,203,5
13256,5.6071,355.21427,19780,202,1
13352,5.7314,377.22721,43280,202,2
13443,5.8512,399.24012,53020,202,3
13575,5.9654,421.25331,43610,202,4
13675,6.0746,443.26666,34860,202,5
13782,6.1734,465.27984,24330,202,6
24442,10.7483,355.20906,13870,201,1
25232,10.9591,371.24034,14190,201,2
26494,11.2722,387.27176,6545,201,3
27819,11.64,403.30304,13990,201,4
28691,12.0395,419.33433,9150,201,5
21138,10.246,354.26402,31380,200,1
22227,10.4492,426.32159,17920,200,2
23183,10.5388,498.37899,341100,200,3
24025,10.6017,570.43671,10600,200,4
23960,10.6444,642.49435,12060,200,5
15703,8.1327,353.24761,8542,199,1
16076,8.3601,371.25813,15350,199,2
16555,8.5837,389.2687,15550,199,3
16807,8.8115,407.27932,17160,199,4
17152,9.0165,425.2898,26780,199,5
17334,9.1201,443.30045,36290,199,6
15411,7.8519,353.24759,15020,198,1
15749,8.1299,371.25814,24000,198,2
16047,8.3368,389.26868,11410,198,3
16309,8.5081,407.27929,20910,198,4
16558,8.6672,425.28985,23920,198,5
16907,8.8399,443.30044,27660,198,6
19497,9.9753,353.24758,41860,197,1
20702,10.2041,399.2894,7916,197,2
21948,10.3973,445.33122,126600,197,3
23340,10.5507,491.37327,1549000,197,4
24136,10.679,537.41534,193800,197,5
24073,10.6774,353.1935,5746,196,1
25062,10.8573,369.22465,7007,196,2
