Source,Target,clique
18491,18544,True
15671,15692,True
18983,19006,True
22723,22730,True
13582,13584,True
13046,13052,True
29122,29129,True
10484,10495,True
15797,15804,True
5288,5293,True
1828,1852,True
16638,16649,True
26324,26332,True
11347,11358,True
12828,12829,True
3066,3070,True
15856,15859,True
25315,25351,True
35543,35546,True
29115,29126,True
3156,3229,True
10310,10315,True
13918,13920,True
13357,13358,True
25526,25534,True
14368,14385,True
2763,2776,True
12540,12547,True
26039,26055,True
27520,27526,True
17739,17754,True
30567,30569,True
2305,2312,True
6152,6162,True
25554,25717,True
13693,13694,True
20425,20791,True
1728,1742,True
19005,19007,True
1784,1822,True
34435,34451,True
2660,2661,True
3627,3645,True
14848,14850,True
11347,11371,True
14567,14571,True
17046,17130,True
14611,14614,True
5552,5766,True
12673,12675,True
13060,13084,True
6764,6783,True
24041,24048,True
24060,24061,True
7135,7140,True
16336,16337,True
18147,18171,True
12746,12749,True
27427,27432,True
11369,11372,True
18906,19162,True
26425,26575,True
4442,4450,True
9342,9361,True
13643,13647,True
11362,11369,True
28018,28021,True
12565,12566,True
22213,22223,True
11594,11611,True
13094,13095,True
16125,16130,True
11997,12001,True
2761,2783,True
12296,12297,True
26397,26405,True
2559,2568,True
34402,34529,True
35363,35439,True
14810,14813,True
15670,15671,True
18162,18169,True
12292,12299,True
14573,14577,True
4363,4399,True
9884,9886,True
12395,12397,True
24583,24586,True
18974,18986,True
14566,14574,True
12565,12579,True
29221,29231,True
13444,13450,True
22645,22647,True
18992,19040,True
30686,30694,True
18986,18996,True
23454,23459,True
32655,32656,True
4069,4073,True
23352,23677,True
11357,11388,True
12129,12133,True
24298,24309,True
8861,8862,True
19089,19094,True
1831,1842,True
11372,11373,True
14123,14125,True
13562,13563,True
26030,26035,True
13281,13284,True
11605,11611,True
24054,24070,True
22652,22663,True
15792,15795,True
18037,18150,True
1713,1742,True
15795,15800,True
13835,13843,True
13854,13856,True
18160,18257,True
13318,13324,True
17745,17749,True
25525,25526,True
19064,19158,True
22985,22994,True
16629,16642,True
20366,20886,True
19115,19123,True
23182,23242,True
9879,9905,True
14429,14437,True
14813,14814,True
11372,11386,True
1742,1783,True
6475,6480,True
28592,28605,True
10814,10829,True
23623,23631,True
12834,12837,True
13694,13695,True
13675,13682,True
20462,20486,True
26414,26425,True
6767,6773,True
1719,1735,True
16116,16134,True
18141,18257,True
13167,13168,True
1517,1520,True
23618,23637,True
28666,28675,True
15681,15684,True
26148,26161,True
17227,17247,True
13232,13233,True
18150,18161,True
26410,26575,True
9563,9574,True
20443,20449,True
14614,14617,True
28503,28509,True
9925,9926,True
19926,19930,True
2129,2141,True
2466,2958,True
14377,14381,True
12956,12961,True
29593,29600,True
35353,35369,True
17988,17991,True
25399,25642,True
24327,24339,True
7170,7176,True
29120,29124,True
9902,9915,True
11342,11348,True
13229,13241,True
14669,14674,True
2783,2786,True
8870,8950,True
17744,17752,True
18131,18161,True
13871,13876,True
6715,6717,True
21695,21696,True
6885,6899,True
13354,13357,True
11933,11937,True
19391,19663,True
2776,2783,True
11356,11367,True
15865,15868,True
11416,11418,True
20276,20285,True
25516,25530,True
11610,11634,True
29766,29770,True
28345,28350,True
22137,22162,True
12848,12852,True
24962,25092,True
26421,26575,True
16459,16462,True
13639,13647,True
25641,25646,True
1762,1808,True
24851,25032,True
15923,15930,True
17530,17540,True
18110,18115,True
35607,35612,True
12860,12862,True
14847,14922,True
1730,1775,True
1711,1762,True
2096,2098,True
5363,5373,True
18172,18175,True
23251,23317,True
18175,18180,True
19262,19266,True
11614,11645,True
13136,13147,True
30353,30361,True
6279,6284,True
17947,17949,True
27088,27095,True
8790,8795,True
8900,8926,True
11167,11306,True
17710,17713,True
20461,20465,True
2927,3315,True
10724,10736,True
24758,25046,True
20570,20637,True
18242,18247,True
26003,26011,True
22130,22135,True
2786,2787,True
29910,29912,True
13553,13556,True
14413,14414,True
18153,18175,True
11596,11604,True
13316,13320,True
29112,29114,True
10518,10523,True
3109,3147,True
35555,35556,True
13047,13051,True
13951,13952,True
21898,21906,True
18570,18584,True
20442,20465,True
23508,23750,True
14181,14185,True
16333,16349,True
12293,12296,True
20460,20482,True
16692,16696,True
13323,13336,True
19663,19680,True
18116,18121,True
6227,6228,True
11366,11384,True
7178,7204,True
27521,27525,True
24537,24538,True
13168,13169,True
14816,14817,True
18988,18989,True
18795,18823,True
10086,10088,True
10927,10933,True
2070,2071,True
11598,11626,True
26748,26757,True
18130,18140,True
5381,5389,True
9893,9895,True
14531,14540,True
14011,14016,True
22572,22587,True
18983,18995,True
12082,12089,True
18109,18202,True
9334,9379,True
33099,33115,True
19001,19049,True
27493,27520,True
15217,15218,True
22505,22533,True
26393,26421,True
13556,13557,True
9494,9516,True
14375,14377,True
19294,19301,True
13559,13562,True
4657,4661,True
14605,14610,True
6589,6593,True
1821,1838,True
13508,13516,True
13000,13046,True
2763,2765,True
12991,12997,True
24079,24087,True
8302,8306,True
3825,4252,True
25519,25520,True
17742,17748,True
13334,13336,True
16642,16649,True
1832,1852,True
13800,13809,True
3288,3818,True
11052,11062,True
5503,5513,True
18983,19008,True
14143,14148,True
12536,12538,True
3634,3637,True
13582,13586,True
18315,18320,True
34432,34435,True
5392,5416,True
30203,30217,True
10484,10497,True
9756,9758,True
4166,4437,True
4768,4771,True
3627,3634,True
30792,30797,True
25526,25536,True
10329,10330,True
4761,4768,True
7168,7185,True
11340,11357,True
13401,13403,True
14368,14387,True
30318,30325,True
17528,17536,True
3623,3636,True
20471,20495,True
35539,35550,True
16443,16452,True
14316,14318,True
27515,27534,True
6769,6779,True
25813,25835,True
20476,20694,True
28099,28228,True
5760,5761,True
12081,12092,True
23469,23474,True
18808,18845,True
12960,12963,True
14567,14573,True
24795,25034,True
23768,23770,True
14847,14856,True
18159,18170,True
10576,10678,True
9021,9029,True
25718,25719,True
27930,27934,True
2374,2390,True
28644,28674,True
10214,10218,True
23441,23496,True
30443,30454,True
1917,1922,True
4948,4957,True
18144,18168,True
16336,16339,True
10279,10283,True
17706,17713,True
5029,5030,True
13537,13546,True
11369,11374,True
3633,3640,True
15021,15022,True
18140,18170,True
13880,13885,True
10571,10576,True
6894,6908,True
11362,11371,True
13381,13383,True
30573,30577,True
5567,5766,True
11767,11770,True
18687,18689,True
31883,31900,True
13138,13140,True
26747,26749,True
1576,1605,True
12296,12299,True
18919,18931,True
30568,30583,True
3482,3484,True
14810,14815,True
35380,35381,True
30958,30997,True
14570,14574,True
15821,15842,True
18162,18171,True
2385,2390,True
29509,29515,True
9604,9605,True
12071,12073,True
15102,15108,True
12395,12399,True
22642,22644,True
17613,17619,True
25520,25666,True
13258,13262,True
15725,15730,True
18986,18998,True
23352,23679,True
32655,32658,True
14691,14692,True
16020,16028,True
18251,18256,True
21540,21556,True
14123,14127,True
22765,22835,True
25318,25343,True
8945,8979,True
13045,13046,True
5564,5565,True
13325,13329,True
17213,17217,True
15792,15797,True
11343,11347,True
10227,10240,True
13318,13326,True
25492,25580,True
3108,3111,True
18976,19047,True
13916,13918,True
12539,12541,True
28596,28605,True
6690,6700,True
15850,15859,True
17457,17469,True
2540,2546,True
4673,4697,True
14492,14495,True
5032,5044,True
26141,26147,True
11372,11388,True
14813,14816,True
13691,13692,True
4562,4600,True
30199,30217,True
18143,18147,True
15115,15117,True
8945,8992,True
17046,17053,True
17232,17243,True
11623,11643,True
1826,1863,True
12587,12595,True
2059,2071,True
13447,13453,True
13730,13741,True
13229,13230,True
19528,19536,True
24837,24844,True
14653,14655,True
13232,13235,True
3110,3170,True
12072,12085,True
30316,30334,True
14319,14321,True
23663,24055,True
18131,18150,True
10773,10776,True
18143,18160,True
20319,20910,True
25516,25519,True
17985,17988,True
11629,11636,True
17748,17752,True
23634,23889,True
13299,13302,True
7170,7178,True
17231,17233,True
18050,18053,True
21519,21994,True
2783,2788,True
11124,11127,True
14495,14496,True
25523,25535,True
18801,18897,True
30571,30573,True
11356,11369,True
8808,8976,True
5356,5359,True
11135,11141,True
5586,5592,True
25516,25532,True
18126,18169,True
23814,23833,True
34436,34450,True
22286,22287,True
11610,11636,True
29118,29322,True
11348,11370,True
13428,13429,True
12848,12854,True
16459,16464,True
11190,11198,True
26390,26409,True
25535,25666,True
13061,13083,True
3476,3482,True
5083,5092,True
18153,18164,True
13764,13765,True
11016,11018,True
9595,9598,True
14608,14615,True
19262,19268,True
6998,7020,True
4048,4058,True
13829,13830,True
23436,23486,True
20449,20457,True
1871,1874,True
16340,16341,True
18986,19040,True
7183,7187,True
20458,20462,True
14121,14123,True
27897,27909,True
17047,17142,True
2103,2116,True
7213,7214,True
13553,13558,True
11366,11373,True
11343,11389,True
14457,14459,True
13316,13322,True
30577,30579,True
11359,11370,True
28595,28597,True
16126,16129,True
14705,14709,True
6689,6692,True
4048,4071,True
18577,18589,True
13589,13602,True
22749,22761,True
4111,4127,True
5592,5598,True
21369,21379,True
22528,22533,True
16119,16126,True
11370,11384,True
16122,16131,True
11373,11389,True
23621,23629,True
12293,12298,True
12592,12594,True
2226,2694,True
26413,26419,True
9223,9271,True
14524,14526,True
16189,16306,True
11366,11386,True
12566,12578,True
13316,13335,True
16237,16239,True
10647,10652,True
12367,12368,True
15679,15682,True
30356,30364,True
18113,18202,True
19006,19008,True
11831,11836,True
18135,18257,True
11588,11620,True
9893,9897,True
18967,19053,True
27497,27520,True
8752,8760,True
35340,35353,True
11354,11389,True
27963,27966,True
27493,27522,True
3633,3963,True
16824,16830,True
26393,26423,True
13556,13559,True
9907,9916,True
11347,11349,True
12995,12997,True
22716,22718,True
14419,14422,True
25167,25178,True
9557,9574,True
14025,14037,True
4132,4549,True
29115,29117,True
22066,22084,True
1821,1840,True
19117,19118,True
2760,2762,True
6588,6599,True
13000,13048,True
2551,2588,True
17459,17462,True
14651,14664,True
25519,25522,True
13570,13578,True
8601,8604,True
13633,13634,True
15240,15244,True
20272,20274,True
5503,5515,True
12536,12540,True
13582,13588,True
17536,17537,True
9888,9916,True
13969,13970,True
20443,20506,True
11347,11362,True
28668,28670,True
15878,15881,True
11189,11190,True
1820,1857,True
13700,13701,True
18713,18718,True
19759,19766,True
2762,2784,True
2094,2096,True
20473,20506,True
15413,15414,True
15397,15406,True
16443,16454,True
14316,14320,True
15094,15139,True
4370,4740,True
18787,18788,True
13238,13239,True
28454,28458,True
12957,12960,True
4660,4664,True
18140,18159,True
1656,1762,True
28667,28687,True
2126,2142,True
5753,5760,True
13060,13088,True
14954,14957,True
3024,3063,True
15814,15815,True
11856,11868,True
11594,11602,True
6284,6564,True
20445,20457,True
11357,11366,True
18296,18298,True
26103,26407,True
13588,13594,True
5590,5594,True
10490,10505,True
13351,13358,True
5029,5032,True
11369,11376,True
15155,15253,True
15881,15882,True
13880,13887,True
12572,12573,True
14223,14226,True
18111,18114,True
10035,10046,True
18993,19027,True
12565,12570,True
30573,30579,True
11594,11615,True
12908,12909,True
1778,1822,True
11767,11772,True
14814,14815,True
23270,23629,True
19266,19270,True
14237,14245,True
2761,2787,True
13137,13146,True
5940,5949,True
25669,25670,True
2559,2572,True
18988,19033,True
14810,14817,True
24852,24859,True
23450,23452,True
26392,26415,True
14355,14358,True
5305,5330,True
32344,32354,True
1757,1776,True
9666,9667,True
18967,18987,True
5509,5510,True
14691,14694,True
23438,23455,True
16017,16025,True
17457,17458,True
16641,16643,True
5342,5518,True
28592,28596,True
11885,11898,True
13905,13906,True
13325,13331,True
18980,19047,True
14185,14189,True
16633,16644,True
13044,13052,True
15795,15804,True
13107,13108,True
23634,23636,True
14197,14199,True
19064,19162,True
3149,3151,True
13916,13920,True
16629,16646,True
10308,10315,True
11619,11634,True
19115,19127,True
12539,12543,True
13399,13401,True
19010,19047,True
19498,20033,True
26141,26149,True
2883,2887,True
8643,8656,True
13691,13694,True
5334,5347,True
18143,18149,True
14015,14020,True
25343,25351,True
9005,9008,True
24054,24087,True
14317,14321,True
15924,15931,True
12376,12377,True
1719,1739,True
9867,9912,True
18996,19004,True
8979,8992,True
10699,10708,True
13510,13511,True
10141,10151,True
12072,12087,True
34576,34621,True
17419,17421,True
14602,14611,True
10773,10778,True
11356,11358,True
18143,18162,True
13867,13869,True
9906,9917,True
3288,3299,True
18996,19017,True
1971,1973,True
9391,9407,True
13598,13600,True
18998,19026,True
13642,13643,True
17530,17531,True
24837,24859,True
17980,17996,True
18604,18614,True
3107,3116,True
14495,14498,True
13934,13936,True
11614,11636,True
11356,11371,True
21933,21986,True
13136,13138,True
20424,20453,True
12575,12576,True
25516,25534,True
18126,18171,True
6228,6229,True
13989,13993,True
11348,11372,True
20442,20443,True
4570,4573,True
5862,5879,True
25544,25717,True
19269,19273,True
24843,24852,True
12674,12676,True
22319,22816,True
10112,10119,True
3476,3484,True
14608,14617,True
17998,17999,True
12969,12974,True
30353,30365,True
13829,13832,True
9288,9305,True
11588,11596,True
5998,6009,True
2390,2404,True
17991,17996,True
17130,17142,True
18570,18575,True
14121,14125,True
12741,12743,True
20461,20469,True
18141,18169,True
13585,13593,True
11603,11611,True
13043,13044,True
24412,24413,True
11363,11370,True
18242,18251,True
6334,6345,True
26003,26015,True
13553,13560,True
15273,15276,True
13036,13041,True
1620,1826,True
15317,15319,True
13316,13324,True
1799,1828,True
14756,14757,True
12755,12762,True
12796,12800,True
26405,26409,True
13035,13045,True
11359,11372,True
18130,18131,True
20449,20472,True
21740,21782,True
10362,10364,True
11370,11386,True
18983,18986,True
6401,6412,True
4252,4253,True
29230,29231,True
23621,23631,True
2556,2571,True
14823,14824,True
24991,25005,True
18995,18996,True
5026,5044,True
11366,11388,True
13726,13730,True
14586,14588,True
18139,18257,True
9557,9563,True
24773,24782,True
1620,1839,True
1821,1829,True
1840,1842,True
27845,27855,True
9900,9902,True
12367,12370,True
15679,15684,True
20276,20786,True
11358,11389,True
5381,5393,True
9893,9899,True
27497,27522,True
11052,11053,True
17392,17397,True
9911,9916,True
16015,16020,True
9955,9959,True
18169,18257,True
5313,5343,True
8017,8020,True
2389,2407,True
13452,13467,True
16638,16642,True
1828,1845,True
26393,26425,True
26025,26029,True
14656,14660,True
19965,19968,True
13556,13561,True
26324,26325,True
11388,11389,True
14375,14381,True
25167,25180,True
1821,1842,True
25526,25527,True
25397,25642,True
21338,21347,True
9900,9915,True
11340,11348,True
21848,21863,True
17739,17747,True
13570,13580,True
17742,17752,True
25002,25005,True
6152,6155,True
13352,13357,True
20272,20276,True
1728,1735,True
12536,12542,True
13695,13696,True
5846,5856,True
16446,16448,True
27515,27525,True
11347,11364,True
28665,28667,True
9906,9972,True
6138,6149,True
18159,18161,True
12591,12599,True
21357,21373,True
35606,35608,True
6780,6784,True
17528,17540,True
18880,19126,True
12373,12376,True
18993,19003,True
2762,2786,True
2094,2098,True
13762,13763,True
9574,9583,True
6152,6168,True
1711,1808,True
9243,9254,True
24336,24339,True
2757,2792,True
13238,13241,True
18156,18169,True
16568,16572,True
1739,1762,True
24909,24911,True
4619,4665,True
13540,13542,True
14567,14577,True
18140,18161,True
28236,28237,True
1802,1818,True
24839,24852,True
6894,6899,True
14954,14959,True
17941,17951,True
24041,24054,True
2784,2787,True
19352,19363,True
2787,2792,True
12495,12500,True
18154,18180,True
20275,20277,True
1709,1711,True
10478,10497,True
2777,2784,True
23270,23618,True
10516,10523,True
2761,2776,True
18144,18172,True
26103,26409,True
9166,9249,True
17539,17540,True
13351,13360,True
14856,14922,True
20869,20871,True
12273,12279,True
24048,24070,True
12572,12575,True
6163,6168,True
22671,22922,True
15364,15365,True
13583,13602,True
18111,18116,True
6893,6916,True
18114,18121,True
2765,2787,True
14566,14567,True
13145,13147,True
12565,12572,True
11364,11384,True
2768,2792,True
12864,12868,True
16437,16452,True
18684,18688,True
14814,14817,True
2629,2633,True
16238,16242,True
26186,26191,True
26406,26423,True
23270,23631,True
14297,14298,True
24298,24302,True
13137,13148,True
2559,2574,True
14060,14062,True
19259,19269,True
9374,9376,True
35250,35275,True
24520,24536,True
1675,1709,True
18037,18143,True
1713,1735,True
25163,25167,True
26023,26025,True
18974,18992,True
29634,29635,True
13277,13279,True
13557,13562,True
11619,11623,True
35667,35684,True
13569,13572,True
4393,4405,True
28009,28018,True
26011,26028,True
23623,23624,True
21902,21912,True
13905,13908,True
14765,14766,True
18073,18079,True
18037,18156,True
11623,11634,True
15795,15806,True
5327,5333,True
1719,1728,True
13107,13110,True
29911,29926,True
12867,12869,True
16998,17003,True
28666,28668,True
24538,24539,True
11748,11750,True
35673,35704,True
17227,17240,True
13399,13403,True
16633,16767,True
24058,24087,True
29002,29004,True
12645,12648,True
13691,13696,True
18143,18151,True
13694,13701,True
14595,14597,True
4237,4255,True
13236,13237,True
18996,19006,True
24844,24851,True
13994,14084,True
13239,13242,True
11859,11860,True
11606,11643,True
10699,10710,True
17619,17629,True
13229,13234,True
1711,1742,True
17980,17985,True
13572,13573,True
12091,12102,True
11010,11016,True
24471,24498,True
20302,20560,True
11555,11570,True
8306,8312,True
25523,25526,True
29002,29017,True
30442,30450,True
11633,11638,True
2136,2150,True
10757,10772,True
14964,14965,True
6755,6782,True
11636,11643,True
3938,3972,True
25516,25523,True
25535,25536,True
22503,23030,True
11349,11357,True
23253,23262,True
12789,12790,True
8768,8787,True
21129,21133,True
11991,11992,True
13639,13640,True
17451,17469,True
17530,17533,True
28338,28340,True
12072,12102,True
3624,3637,True
24493,24499,True
16155,16165,True
27524,27534,True
30571,30577,True
12046,12049,True
2548,2602,True
5356,5363,True
13136,13140,True
30353,30354,True
12575,12578,True
6219,6226,True
17008,17020,True
25516,25536,True
2671,2672,True
12619,12621,True
13759,13762,True
15130,15132,True
26678,26695,True
30566,30583,True
13989,13995,True
11348,11374,True
20442,20445,True
21232,21796,True
15148,15149,True
13472,13476,True
25641,25652,True
18160,18171,True
14612,14617,True
30559,30580,True
30452,30454,True
12913,12923,True
18153,18168,True
31822,31828,True
11596,11597,True
1799,1817,True
16347,16348,True
11526,11538,True
30183,30185,True
19039,19200,True
20465,20469,True
13829,13834,True
2047,2067,True
18149,18170,True
1940,1941,True
16337,16340,True
20449,20461,True
27104,27109,True
11588,11598,True
24356,24362,True
17947,17955,True
16639,16641,True
7183,7191,True
18570,18577,True
14121,14127,True
18141,18171,True
16333,16342,True
13043,13046,True
13323,13329,True
19023,19047,True
11363,11372,True
11382,11385,True
24991,24994,True
5026,5033,True
30515,30523,True
4616,4640,True
1667,1674,True
15317,15321,True
13316,13326,True
13035,13047,True
30577,30583,True
11359,11374,True
14239,14240,True
13079,13090,True
16126,16133,True
12578,12579,True
13142,13146,True
12861,12867,True
9499,9503,True
16119,16130,True
2623,2627,True
11370,11388,True
15822,15843,True
5392,5396,True
2556,2573,True
13452,13456,True
27493,27513,True
2408,2409,True
26393,26414,True
15683,15684,True
9494,9509,True
2058,2067,True
10118,10127,True
4956,4987,True
1821,1831,True
14009,14020,True
17957,17959,True
13508,13509,True
13788,13792,True
8740,8754,True
30356,30368,True
13573,13574,True
1832,1845,True
11096,11098,True
9955,9961,True
32072,32086,True
2065,2083,True
17454,17459,True
13046,13047,True
27493,27526,True
29122,29124,True
2127,2143,True
9888,9907,True
29125,29129,True
13556,13563,True
26324,26327,True
26024,26035,True
18975,19002,True
17746,17752,True
25526,25529,True
29118,29126,True
13000,13052,True
13640,13641,True
12540,12542,True
12070,12098,True
12543,12547,True
25519,25526,True
6994,6998,True
23631,23637,True
22720,22733,True
12536,12544,True
22723,22738,True
23624,23634,True
13695,13698,True
29236,29239,True
14486,14493,True
22977,23005,True
25637,25639,True
28665,28669,True
13987,13991,True
18140,18150,True
1642,1818,True
13514,13515,True
25122,25129,True
3244,3286,True
2762,2788,True
26492,26503,True
5667,5684,True
10715,10722,True
8774,8778,True
23663,24356,True
30443,30447,True
35527,35667,True
29926,29928,True
10235,10270,True
19928,19929,True
12957,12964,True
12081,12098,True
18156,18171,True
10833,10835,True
11860,11870,True
24048,24059,True
25532,25535,True
12783,12784,True
11362,11364,True
11941,11943,True
3345,3351,True
15016,15021,True
11594,11606,True
18135,18169,True
12495,12502,True
1709,1713,True
2777,2786,True
14366,14387,True
11357,11370,True
23624,23889,True
9416,9426,True
2559,2563,True
13587,13602,True
3633,3646,True
3072,3084,True
2772,2792,True
12572,12577,True
15364,15367,True
26392,26406,True
13476,13478,True
12915,12916,True
6893,6918,True
14566,14569,True
4057,4058,True
11364,11386,True
16437,16454,True
20583,20637,True
18995,19040,True
20435,20473,True
14814,14819,True
6158,6176,True
13418,13429,True
26406,26425,True
13717,13725,True
13780,13781,True
21455,21505,True
8750,8760,True
12683,12687,True
12903,12919,True
11605,11606,True
24520,24538,True
1675,1711,True
4057,4071,True
16629,16637,True
2459,2466,True
28017,28019,True
19115,19118,True
24427,24431,True
13569,13574,True
17457,17462,True
28009,28020,True
26421,26423,True
8624,8634,True
16703,16707,True
7266,7270,True
5378,5381,True
13325,13335,True
20291,20599,True
22333,22366,True
11623,11636,True
23685,23686,True
18122,18202,True
29911,29928,True
13107,13112,True
24995,25009,True
12590,12593,True
11597,11620,True
13450,13451,True
3108,3117,True
13730,13734,True
28666,28670,True
24538,24541,True
13213,13215,True
17227,17242,True
15100,15108,True
8930,8946,True
18131,18143,True
1513,1517,True
18150,18156,True
22884,23529,True
23453,23457,True
8816,8817,True
1568,1574,True
20445,20490,True
17405,17406,True
9568,9583,True
13236,13239,True
24844,24853,True
18996,19008,True
11606,11645,True
11342,11343,True
13229,13236,True
14653,14661,True
19121,19124,True
12072,12091,True
1656,1808,True
17980,17987,True
3942,3972,True
26040,26047,True
18150,18169,True
18131,18156,True
14602,14615,True
25243,25245,True
13874,13876,True
6885,6894,True
9897,9916,True
14964,14967,True
11356,11362,True
11636,11645,True
25453,25469,True
20443,20457,True
10868,11019,True
2646,2668,True
1959,1967,True
25516,25525,True
13586,13594,True
3569,3582,True
21813,21831,True
11610,11629,True
11348,11363,True
16160,16161,True
29769,29770,True
28669,28671,True
17231,17239,True
9382,9591,True
15923,15925,True
30559,30569,True
16452,16454,True
9384,9408,True
15125,15127,True
13143,13145,True
29912,29940,True
30571,30579,True
2886,2892,True
19526,19536,True
13136,13142,True
30353,30356,True
18149,18159,True
24804,24807,True
2926,2964,True
18168,18172,True
10728,10729,True
6219,6228,True
14040,14043,True
13435,13438,True
2671,2674,True
10731,10734,True
11348,11376,True
29038,29039,True
15148,15151,True
7932,7941,True
1702,1765,True
10724,10731,True
26390,26415,True
14608,14621,True
7187,7191,True
14967,14968,True
11359,11363,True
31043,31045,True
1669,1709,True
22986,22990,True
13589,13595,True
31809,32012,True
15032,15033,True
16639,16643,True
20426,20479,True
8641,8643,True
16402,16407,True
6965,6970,True
15882,15883,True
8401,8698,True
13043,13048,True
13903,13906,True
13323,13331,True
11363,11374,True
14183,14189,True
11602,11619,True
25587,25781,True
4616,4642,True
12566,12571,True
2568,2572,True
1799,1832,True
12569,12576,True
23957,23958,True
18883,18931,True
11359,11376,True
14239,14242,True
15099,15100,True
21776,22261,True
6890,6917,True
7549,7556,True
18130,18135,True
13142,13148,True
24769,24775,True
4520,4530,True
12861,12869,True
27497,27513,True
8752,8753,True
20319,20366,True
2563,2578,True
26419,26432,True
8641,8656,True
14014,14016,True
14013,14020,True
2556,2575,True
2575,2588,True
22505,22528,True
24991,25009,True
10695,10699,True
13726,13734,True
13508,13511,True
13000,13041,True
12367,12374,True
21675,21697,True
13788,13794,True
3604,3605,True
22989,22991,True
12991,12992,True
18130,18148,True
13570,13571,True
16882,16885,True
20190,20198,True
18989,19047,True
27497,27526,True
12193,12194,True
22720,22722,True
14704,14705,True
4327,4350,True
25322,25351,True
16638,16646,True
10484,10492,True
19124,19127,True
2057,2086,True
1656,1742,True
14438,14441,True
13322,13334,True
10889,10891,True
1839,1863,True
13640,13643,True
10032,10038,True
17528,17531,True
14500,14501,True
12540,12544,True
13400,13402,True
4763,4772,True
17739,17751,True
26159,26383,True
2762,2777,True
5554,5567,True
35327,35366,True
2512,2602,True
35096,35241,True
6152,6159,True
1728,1739,True
3634,3645,True
16443,16447,True
23624,23636,True
13695,13700,True
12315,12318,True
16446,16452,True
17053,17130,True
18973,19200,True
6769,6774,True
10657,10662,True
15128,15130,True
18156,18160,True
9887,9926,True
14847,14851,True
13470,13474,True
24839,24843,True
2142,2143,True
6543,6552,True
19352,19354,True
2674,2677,True
2374,2385,True
13762,13767,True
26791,26801,True
14606,14617,True
17257,17431,True
19928,19931,True
19007,19026,True
3633,3635,True
6100,6103,True
19033,19200,True
35357,35379,True
35656,35675,True
6963,6966,True
9755,9756,True
9342,9358,True
13643,13644,True
24410,24413,True
24041,24058,True
28342,28344,True
9124,9135,True
2768,2783,True
18135,18171,True
6158,6165,True
2777,2788,True
11357,11372,True
13698,13701,True
19875,20310,True
18144,18176,True
13137,13139,True
6170,6175,True
19259,19260,True
24843,25032,True
14573,14574,True
12572,12579,True
21773,21776,True
15092,15139,True
12912,12913,True
2107,2111,True
26410,26425,True
18974,18983,True
14566,14571,True
12565,12576,True
2677,2678,True
11364,11388,True
22626,22631,True
8755,8756,True
22644,22648,True
14067,14069,True
6158,6178,True
16238,16246,True
13717,13727,True
24055,24319,True
18988,19039,True
20469,20473,True
1831,1839,True
19259,19273,True
12982,12985,True
13842,13843,True
23213,23222,True
12745,12749,True
1675,1713,True
13044,13045,True
22992,22994,True
18037,18147,True
8015,8020,True
15795,15797,True
6146,6181,True
26023,26029,True
18974,18996,True
23340,23677,True
11386,11389,True
13318,13321,True
23618,23621,True
16629,16639,True
28017,28021,True
5489,5507,True
25158,25177,True
24471,24476,True
5032,5039,True
22340,22371,True
26421,26425,True
13111,13112,True
6475,6477,True
13675,13679,True
18148,18257,True
20462,20483,True
13394,13400,True
17046,17048,True
18037,18160,True
20464,20492,True
16116,16131,True
14528,14534,True
9867,9905,True
4807,4813,True
11367,11389,True
25635,25637,True
17619,17620,True
3108,3119,True
15917,15921,True
23618,23634,True
3646,3963,True
13169,13174,True
13730,13736,True
6760,6767,True
24837,24839,True
17227,17244,True
13512,13513,True
25139,25177,True
29002,29008,True
15673,15682,True
14365,14368,True
22950,23067,True
11866,11867,True
12190,12193,True
14377,14378,True
17405,17408,True
13236,13241,True
21389,21529,True
22956,23003,True
24327,24336,True
22947,22954,True
10418,10435,True
24837,24852,True
1739,1808,True
14653,14663,True
3624,3628,True
13871,13873,True
27524,27525,True
3573,3582,True
25523,25530,True
11167,11169,True
11614,11629,True
10606,10607,True
16946,16951,True
11356,11364,True
11135,11136,True
25516,25527,True
22656,23505,True
1681,1695,True
8680,8907,True
17537,17540,True
11348,11365,True
3912,3923,True
13393,13403,True
3691,3695,True
23618,23889,True
31656,31665,True
8723,8725,True
11190,11193,True
17530,17537,True
30559,30571,True
11193,11198,True
19379,19663,True
14652,14680,True
15125,15129,True
13143,13147,True
6548,6550,True
35480,35541,True
9535,9542,True
35540,35555,True
14608,14610,True
11466,11478,True
10965,10967,True
8649,8668,True
2047,2058,True
13249,13250,True
18149,18161,True
11588,11589,True
14040,14045,True
5998,6002,True
10731,10736,True
13759,13766,True
24839,25032,True
20442,20449,True
11301,11303,True
13541,13543,True
18141,18162,True
31656,31678,True
35415,35681,True
14612,14621,True
29592,29600,True
19663,19664,True
18242,18244,True
18153,18172,True
11343,11384,True
13035,13038,True
14494,14521,True
11359,11365,True
29436,29437,True
1669,1711,True
22986,22992,True
29114,29157,True
18858,18863,True
20465,20473,True
11377,11382,True
3363,3963,True
16337,16344,True
18577,18584,True
20449,20465,True
13047,13048,True
1709,1783,True
17540,17541,True
5314,5319,True
18570,18581,True
16982,16984,True
11354,11371,True
11373,11384,True
12854,12855,True
6404,6410,True
18872,19148,True
23621,23624,True
15885,15890,True
13903,13908,True
11363,11376,True
13383,13384,True
1673,1722,True
20583,20586,True
