Node,clique_id
29227,2219295_7
29230,2219297_7
29231,2219297_7
29228,2219296_7
29239,2219298_4
29222,2219298_4
29296,2219310_2
29297,2219310_2
29428,2219343_4
29447,2219343_4
29436,2219343_4
29443,2219342_4
29437,2219343_4
29490,2219361_4
29507,2219363_4
29515,2219363_4
29516,2219363_4
29509,2219363_4
29529,2219368_2
29532,2219368_2
29592,2219384_3
29593,2219384_3
29600,2219384_3
29621,2219389_5
29634,2219390_6
29636,2219390_6
29633,2219390_6
29635,2219390_6
29630,2219390_6
29632,2219390_6
29765,2199549_5
29772,2199549_5
29766,2219019_4
29769,2219019_4
29771,2219019_4
29770,2219019_4
29775,2199565_3
29937,2199565_3
29925,2199565_3
29852,2219449_2
29853,2219449_2
29926,2201138_6
29868,2219454_2
29872,2219454_2
29877,2219455_2
29886,2219455_2
29905,2201119_9
29940,2201138_6
29912,2201138_6
29911,2201138_6
29906,2201119_9
29910,2201138_6
29931,2201119_9
29928,2201138_6
29923,2201119_9
29930,2201115_3
29932,2201120_2
29950,2201120_2
30022,2201389_2
30029,2201389_2
30124,2219522_3
30117,2219521_3
30128,2219522_3
30120,2219522_3
30162,2219528_2
30170,2219528_2
30183,2219535_3
30184,2219535_3
30185,2219535_3
30199,2219543_5
30201,2219543_5
30217,2219543_5
30203,2219543_5
30209,2219543_5
30254,2219566_2
30260,2219566_2
30273,2219568_2
30275,2219568_2
30314,2219575_5
30316,2219575_5
30318,2213545_5
30325,2213545_5
30334,2219575_5
30317,2219575_5
30319,2213541_6
30324,2219575_5
30354,2219592_8
30361,2219592_8
30344,2213620_2
30346,2213620_2
30345,2219589_7
30365,2219592_8
30356,2219592_8
30364,2219592_8
30351,2219592_8
30353,2219592_8
30368,2219592_8
30422,2214139_2
30446,2214139_2
30430,2219621_2
30620,2219621_2
30442,2214171_7
30450,2214171_7
30445,2214170_7
30443,2214171_7
30453,2214171_7
30449,2214168_5
30447,2214171_7
30454,2214171_7
30451,2214169_7
30452,2214171_7
30515,2219644_2
30523,2219644_2
30559,2214564_12
30577,2214564_12
30579,2214564_12
30570,2214564_12
30571,2214564_12
30567,2214564_12
30573,2214564_12
30580,2214564_12
30566,2214564_12
30569,2214564_12
30568,2214564_12
30583,2214564_12
30581,2214562_12
30574,2214563_12
30686,2219693_2
30694,2219693_2
30792,2219726_3
30797,2219726_3
30800,2219726_3
30925,2219832_4
30951,2219847_4
30933,2219838_4
30934,2219838_4
30947,2219831_5
30997,2219847_4
30941,2219836_4
30935,2219842_4
30937,2219842_4
30958,2219847_4
30939,2219843_3
30955,2219847_4
30983,2215375_2
30989,2215375_2
31043,2219875_3
31053,2219875_3
31052,2219874_3
31045,2219875_3
31044,2219876_3
31057,2219876_3
31051,2219876_3
31107,2219892_3
31288,2219890_3
31231,2219892_3
31229,2219892_3
31298,2219890_3
31200,2219891_3
31149,2219897_3
31153,2219897_3
31154,2219897_3
31265,2219915_4
31251,2219913_3
31271,2219915_4
31263,2219915_4
31269,2219915_4
31297,2219922_2
31302,2219922_2
31311,2219924_2
31314,2219924_2
31636,2219968_3
31656,2219970_3
31887,2219969_3
31649,2219969_3
31678,2219970_3
31665,2219970_3
31657,2219972_2
31658,2219972_2
31743,2219983_2
31759,2219983_2
31808,2220011_5
31828,2220015_4
31814,2220011_5
31817,2220015_4
31822,2220015_4
31809,2220013_3
32012,2220013_3
31832,2220012_3
31815,2220013_3
31813,2220015_4
31883,2220023_2
31900,2220023_2
31913,2220027_4
32076,2220047_3
32074,2220035_5
32072,2220047_3
32066,2220026_3
32040,2220036_5
31922,2220029_2
31923,2220029_2
31986,2220031_2
32009,2220031_2
32030,2220034_2
32080,2220034_2
32086,2220047_3
32061,2220036_5
32047,2220037_4
32062,2220043_3
32065,2220044_3
32070,2220046_3
32068,2220045_3
32119,2220057_2
32131,2220057_2
32330,2220127_6
32343,2220130_6
32339,2220130_6
32346,2220130_6
32344,2220130_6
32353,2220130_6
32354,2220130_6
32482,2220148_2
32504,2220148_2
32627,2220175_5
32656,2220179_4
32660,2220175_5
32658,2220179_4
32655,2220179_4
32647,2220179_4
32767,0_3
32778,0_3
32790,0_3
32829,13_3
32842,13_3
32850,13_3
32973,23_3
32999,23_3
33017,23_3
33099,34_3
33115,34_3
33105,34_3
33141,36_4
33151,36_4
33163,36_4
33145,36_4
33166,37_2
33168,37_2
33169,38_2
33212,38_2
33449,69_3
33471,69_3
33450,69_3
33602,83_2
33651,83_2
33960,116_2
33981,116_2
34055,121_2
34297,121_2
34134,133_2
34146,133_2
34207,140_2
34229,140_2
34296,190_2
34304,190_2
34375,310_5
34436,310_5
34435,421_3
34450,310_5
34432,421_3
34402,315_2
34529,315_2
34451,421_3
34576,2197330_2
34621,2197330_2
34664,2197576_2
34665,2197576_2
34806,2199124_2
34835,2199124_2
34847,2199257_2
34872,2199257_2
34929,2199295_8
35285,2199525_4
35300,2199444_7
35273,2199292_3
35270,2199295_8
35083,2199525_4
35299,2199525_4
35250,2199798_3
35096,2199441_5
35234,2199778_3
35265,2199442_7
34945,2199308_8
35019,2199444_7
35266,2199443_5
34963,2199326_9
35113,2199444_7
35247,2199763_3
34964,2199346_7
35269,2199346_7
35260,2199345_3
35274,2199346_7
34971,2199350_2
35039,2199350_2
34995,2199393_3
35024,2199458_3
35016,2199434_2
35056,2199434_2
35203,2199443_5
35241,2199441_5
35323,2200065_3
35338,2199458_3
35320,2199458_3
35050,2199498_2
35054,2199498_2
35282,2199525_4
35099,2199544_2
35167,2199544_2
35147,2199630_2
35170,2199630_2
35219,2199763_3
35312,2200108_3
35262,2199836_3
35220,2199763_3
35268,2199798_3
35360,2200107_3
35239,2199782_2
35242,2199782_2
35243,2199791_4
35353,2200103_3
35261,2199844_6
35364,2200110_3
35333,2200078_7
35244,2199792_3
35344,2200093_7
35339,2200093_7
35275,2199798_3
35254,2199831_2
35259,2199831_2
35357,2200098_5
35350,2200099_3
35343,2200106_3
35584,2200090_7
35369,2200103_3
35348,2200110_3
35342,2200102_4
35276,2199836_3
35264,2199850_4
35347,2200102_4
35379,2200098_5
35327,2200111_3
35305,2200093_7
35307,2200093_7
35341,2200093_7
35311,2200110_3
35363,2200109_3
35453,2200109_3
35318,2200065_3
35354,2200104_3
35366,2200111_3
35640,2200111_3
35331,2200113_3
35345,2200113_3
35370,2200113_3
35376,2200091_7
35395,2200070_3
35352,2200083_4
35340,2200103_3
35386,2200085_6
35487,2200106_3
35358,2200104_3
35361,2200104_3
35356,2200833_4
35612,2200832_5
35609,2200833_4
35607,2200832_5
35608,2200833_4
35606,2200833_4
35439,2200109_3
35377,2200540_3
35380,2200540_3
35381,2200540_3
35378,2200539_3
35397,2200599_2
35400,2200599_2
35405,2200604_4
35681,2200604_4
35415,2200604_4
35419,2200604_4
35468,2200635_4
35501,2200669_5
35488,2200634_4
35684,2200746_5
35570,2200660_4
35499,2200670_5
35719,2200745_4
35528,2200797_3
35480,2200647_2
35541,2200647_2
35508,2200718_3
35491,2200657_2
35545,2200657_2
35494,2200666_4
35667,2200746_5
35503,2200679_4
35518,2200665_3
35513,2200747_3
35527,2200746_5
35529,2200797_3
35683,2200899_3
35664,2200899_3
35519,2200797_3
35504,2200740_3
35539,2200800_7
35538,2200802_4
35540,2200800_7
35556,2200800_7
35516,2200748_7
35533,2200747_3
35689,2200744_4
35543,2200802_4
35550,2200800_7
35558,2200802_4
35546,2200802_4
35555,2200800_7
35551,2200954_2
35723,2200954_2
35554,2200803_2
35595,2200803_2
35565,2200804_2
35621,2200804_2
35649,2200883_5
35616,2200839_6
35656,2200892_4
35663,2200894_3
35658,2200839_6
35657,2200890_5
35672,2200891_4
35634,2200845_3
35652,2200889_3
35822,2200883_5
35646,2200845_3
35645,2200877_3
35647,2200880_6
35759,2200888_6
35704,2200894_3
35673,2200894_3
35653,2200889_3
35820,2200887_6
35675,2200892_4
35674,2200892_4
35665,2200898_3
35707,2200899_3
